id,dailyacres,discoveryacres,temp_2m,temp_2m_max,humidity,rain,wind_speed_2m,wind_speed_2m_max,wind_speed_10m,wind_speed_10m_max,surface_soil_wetness_5cm_below,surface_soil_wetness_to_bedrock,wind_speed_2m_mean,wind_speed_2m_max_mean,wind_speed_10m_mean,wind_speed_10m_max_mean,humidity_mean,temp_2m_mean,rain_sum,dew_frost_point_2m,wet_bulb_temp_2m,relative_humidity,clear_sky_photosynthetically_active_radiation,all_sky_photosynthetically_active_radiation,all_sky_surface_uv_index,sum_rain,sum_snow,land_cover_class
2690,6.7,0.1,27.71,33.16,9.52,1.35,2.09,5.38,2.96,7.09,0.26,0.39,1.92,4.346666666666667,2.706666666666667,5.756666666666667,10.74,27.71666666666667,5.28,11.04,19.37,36.12,158.89,110.87,2.42,63.28,0.0,461
2700,2.0,2.0,23.01,30.24,6.65,0.0,1.75,3.34,2.7,4.88,0.59,0.64,1.7233333333333334,3.06,2.786666666666666,4.46,7.096666666666667,22.633333333333336,0.0,4.81,13.9,33.88,157.03,154.66,2.81,195.12,1.98,557
2703,298.0,30.0,28.59,37.52,4.39,0.0,2.37,5.1,3.62,6.7,0.29,0.39,3.018333333333333,5.735555555555555,4.368888888888889,7.634444444444444,4.286111111111111,26.715,0.15,0.13,14.37,18.12,159.09,157.75,2.55,31.64,0.0,474
2705,3964.0,0.1,28.98,37.31,6.23,0.02,2.46,4.65,3.68,6.08,0.35,0.45,2.569,4.769,3.776,6.376,5.659000000000001,26.675,0.11,5.25,17.12,24.88,162.23,152.84,2.84,31.64,0.0,474
2709,168.0,0.1,30.32,38.36,8.18,0.0,3.02,5.94,4.33,8.09,0.22,0.42,2.280333333333333,4.566999999999999,3.359666666666667,6.134333333333333,5.4943333333333335,26.062666666666665,3.71,8.85,19.58,28.12,131.14,131.76,2.26,42.19,0.0,46
2715,5.5,2.0,20.97,29.72,3.48,0.0,2.45,4.57,3.55,6.09,0.31,0.37,2.9575,5.324166666666667,4.319166666666667,7.135000000000001,3.784166666666666,22.8625,0.0,-3.49,8.74,21.31,166.62,165.51,2.96,10.54,0.0,581
2730,3.5,1.5,11.08,21.13,2.08,0.0,2.48,4.58,4.01,5.91,0.09,0.41,1.975,3.4975,3.1575,4.8325000000000005,2.0925,13.305,0.0,-7.68,1.7,26.81,66.85,65.06,0.53,0.0,0.0,472
2735,1.3,1.0,8.65,18.9,1.53,0.0,2.08,3.38,3.96,5.3,0.2,0.42,1.85,3.04,3.6,4.75,1.65,9.035,0.0,-12.91,-2.13,20.69,65.24,61.16,0.55,42.18,0.0,158
2757,230.0,1.0,25.88,33.23,6.29,0.88,0.16,0.44,1.07,1.67,0.16,0.46,0.1941666666666666,0.5425,1.524166666666667,2.31,6.195,23.343333333333334,0.95,5.11,15.49,30.12,129.59,45.38,0.87,147.66,0.66,162
2759,3.0,0.1,9.21,19.76,1.46,0.0,3.64,5.76,5.7,8.04,0.24,0.47,2.703636363636364,5.021818181818182,4.134545454545454,7.085454545454545,3.666363636363636,8.391818181818183,29.4,-13.27,-2.02,18.94,71.97,70.91,0.58,369.5100000000001,0.05,472
2762,15.0,5.0,28.36,36.1,10.01,0.09,1.83,3.68,2.68,4.69,0.33,0.34,2.06,4.385,3.0650000000000004,5.73,9.125,28.565,0.4599999999999999,11.33,19.84,38.94,133.91,132.3,2.31,10.54,0.0,484
2772,5.0,1.0,20.65,29.82,9.95,1.02,1.51,3.33,2.24,4.55,0.32,0.34,2.0066666666666664,4.333333333333333,3.063333333333333,6.183333333333334,9.38,19.366666666666667,3.14,9.52,15.09,56.12,136.08,102.38,2.05,205.66,4.62,316
2773,2.0,0.7,31.08,38.9,3.6,0.0,2.35,4.58,3.32,5.78,0.12,0.37,2.4966666666666666,4.953333333333333,3.5666666666666664,6.330000000000001,4.7,31.12,0.0,-2.2,14.44,11.81,151.39,151.91,2.89,31.64,0.0,472
2776,363220.0,0.1,23.79,30.07,8.91,0.56,2.72,3.58,4.05,5.19,0.27,0.46,1.9010909090909087,2.641636363636364,3.2572727272727278,4.61,7.8358181818181825,19.17654545454545,2.42,12.11,17.95,49.38,132.3,65.0,1.15,105.47,0.0,165
2783,17.0,1.0,9.03,16.96,4.88,0.0,1.32,2.43,3.36,4.43,0.67,0.66,1.0216666666666667,1.955,2.26,4.065,4.373333333333333,7.04,0.03,2.19,5.62,64.06,54.02,44.12,0.29,79.1,0.0,162
2790,46.775,1.0,28.6,37.14,3.85,0.0,2.05,4.05,2.95,5.89,0.09,0.38,2.588,4.212,3.84,5.67,2.734,28.092,0.0,-0.96,13.82,15.44,111.48,111.91,1.63,0.0,0.0,583
2796,2.0,0.1,24.24,31.08,11.47,3.04,0.93,1.39,1.84,2.39,0.52,0.5,1.331764705882353,2.5035294117647062,2.536470588235294,4.370588235294117,8.214117647058822,24.87470588235294,10.43,12.67,18.46,53.75,155.89,120.27,2.48,68.55,0.0,48
2807,2.0,2.0,30.17,37.79,6.1,0.04,2.5,5.1,3.67,6.98,0.2,0.35,3.24,5.873333333333334,4.873333333333334,8.143333333333333,6.346666666666667,28.386666666666667,0.5399999999999999,3.82,17.0,19.81,159.83,129.9,2.55,15.82,0.66,187
2815,51.6,3.0,28.83,38.23,6.59,0.0,3.48,6.03,5.07,8.19,0.23,0.47,3.283333333333333,6.18,4.803333333333334,8.423333333333334,4.3966666666666665,27.89333333333333,0.01,4.62,16.73,25.5,161.99,153.25,2.88,42.18,0.0,444
2854,1785.0,2.0,25.98,34.26,5.86,0.0,2.45,4.73,3.55,6.05,0.3,0.38,3.1025,5.800833333333333,4.526666666666666,7.655,6.1025,26.0525,1.69,3.1,14.54,25.38,164.84,164.65,3.22,47.46,0.0,498
2856,280.0,0.1,20.05,27.54,7.63,0.91,2.12,3.97,2.84,4.95,0.4,0.38,3.001428571428572,5.668571428571428,4.115714285714286,7.384285714285714,4.672857142857143,17.105714285714285,0.91,6.1,13.08,45.56,164.08,162.78,2.69,68.55000000000001,0.0,491
2857,2.0,0.1,20.16,29.05,6.71,0.0,1.17,1.95,2.12,3.18,0.34,0.38,1.695,3.1166666666666667,2.83,4.573333333333333,5.666666666666667,19.89,0.0,5.75,12.96,41.62,112.71,108.51,1.52,89.63999999999999,1.98,141
2860,1.35,0.1,14.53,24.77,5.43,0.0,0.39,1.02,1.29,2.42,0.14,0.45,0.4599999999999999,0.8933333333333334,1.586666666666667,2.86,4.293333333333333,16.103333333333335,0.0,2.1,8.32,50.62,108.74,105.12,1.43,131.83,1.32,163
2861,6848.8,0.1,25.12,33.67,7.75,0.18,4.62,6.5,6.38,8.91,0.44,0.48,2.890740740740741,4.608518518518519,3.958518518518519,6.036666666666667,6.116666666666667,19.891481481481485,32.550000000000004,7.08,16.11,36.75,156.53,110.75,2.09,89.63999999999999,0.66,458
2868,3.0,3.0,27.9,36.7,6.9,0.0,1.34,2.88,2.1,3.91,0.38,0.44,1.663333333333333,3.333333333333333,2.5033333333333334,4.493333333333333,6.960000000000001,27.67,0.0,5.55,16.73,29.38,151.22,138.74,2.47,158.2,1.32,557
2875,3.02,0.1,19.66,24.74,9.7,2.93,1.85,3.94,2.79,5.14,0.4,0.45,1.87,3.4475,2.7475,4.4425,9.3375,20.4875,4.99,9.67,14.66,54.94,159.05,116.04,2.55,105.47,0.66,158
2891,3.0,0.1,26.5,34.62,5.0,0.0,3.17,5.93,4.53,7.82,0.12,0.38,2.904285714285714,5.53,4.201428571428571,7.325714285714286,2.9728571428571438,28.4,0.0,2.18,14.34,23.06,164.94,164.6,2.88,26.37,0.0,472
2892,71450.0,50.0,9.95,14.57,2.56,0.0,3.6,7.04,5.39,9.77,0.3,0.37,2.4159615384615383,4.5284615384615385,3.6359615384615385,6.203846153846154,5.285192307692308,23.847692307692306,15.35,-7.81,1.08,29.38,166.44,157.61,2.6,15.82,0.66,158
2898,81.0,0.5,24.73,33.61,5.49,0.01,1.16,2.06,1.68,2.71,0.21,0.4,2.710434782608696,4.98,3.8680434782608697,6.587826086956523,4.679130434782609,20.038260869565217,9.07,1.73,13.23,25.69,151.63,133.71,2.48,52.72,2.64,490
2899,2.5,0.1,31.9,41.8,9.34,1.52,2.04,4.27,2.99,6.23,0.19,0.46,1.966,4.386,2.898,6.11,9.436,30.902,5.24,10.68,21.29,31.56,145.62,118.12,2.46,42.18,0.0,460
2903,17941.0,2.0,25.19,33.12,6.53,0.03,2.91,7.19,3.98,10.01,0.18,0.42,3.255714285714286,5.585714285714286,4.631428571428572,7.751428571428571,4.119285714285715,24.675,0.4,5.08,15.14,29.94,155.88,125.43,2.34,21.09,0.66,489
2905,6.0,0.1,21.99,29.65,6.16,0.51,1.06,1.88,2.21,3.73,0.38,0.51,1.516,2.63,3.486,5.63,4.7700000000000005,19.848,0.92,3.1,12.55,31.81,162.88,115.85,2.34,110.74,0.66,156
2910,100.0,20.0,23.69,31.98,7.14,0.03,2.77,4.9,4.21,6.66,0.43,0.48,2.40375,4.62375,3.525,6.12,5.6375,22.81875,0.03,7.09,15.4,39.38,154.15,154.1,2.65,31.64,0.0,474
2911,5.5,0.8,23.08,29.87,5.37,0.0,0.89,1.34,2.16,4.12,0.46,0.52,1.0625,1.6825,2.8625,4.9425,4.6225000000000005,19.5775,0.0,2.5,12.8,27.75,159.12,158.66,2.66,47.46,0.0,460
2912,70.0,2.0,22.98,31.96,6.04,0.0,2.05,4.12,3.09,5.48,0.48,0.51,1.98375,4.03,2.95125,5.33625,5.97375,25.365,0.0,4.99,13.99,35.12,148.56,149.32,2.36,21.09,0.0,474
2913,188.0,0.1,20.57,29.73,3.23,0.0,1.63,2.38,2.59,3.55,0.16,0.38,1.6955555555555557,2.847777777777777,2.685555555555556,4.022222222222222,4.271111111111111,20.186666666666667,0.7000000000000001,-4.66,7.96,19.44,115.0,114.16,1.67,94.92,1.32,582
2916,2.5,2.5,31.12,40.86,9.89,1.49,2.23,5.52,3.2,7.48,0.09,0.38,1.9533333333333331,3.6966666666666663,2.83,5.223333333333334,9.276666666666666,32.160000000000004,1.63,11.82,21.47,33.69,143.4,112.85,2.24,15.82,0.0,470
2924,6.8,4.0,18.14,26.62,2.62,0.0,1.09,1.64,2.33,3.88,0.2,0.34,1.035,1.71,2.41,4.38,2.865,17.595,0.0,-7.8,5.17,17.0,98.92,97.02,1.48,58.010000000000005,1.98,557
2928,22.0,3.0,34.16,42.3,8.3,0.36,1.99,4.17,2.91,5.52,0.18,0.43,2.222857142857143,5.041428571428571,3.1700000000000004,6.914285714285714,10.087142857142856,32.33571428571428,5.640000000000001,9.68,21.92,24.38,137.79,128.94,2.34,21.09,0.0,474
2931,63.0,0.1,27.28,35.55,2.81,0.0,3.75,6.3,5.31,7.94,0.09,0.37,2.457142857142857,4.274285714285714,3.454285714285714,5.304285714285714,4.098571428571428,28.942857142857143,0.18,-6.09,10.6,11.88,159.38,159.6,3.08,0.0,0.0,470
2935,4.0,2.0,15.75,25.54,4.21,0.0,2.12,3.59,3.98,5.84,0.22,0.4,1.6995833333333332,2.731666666666667,3.22,4.6775,3.3195833333333336,13.510416666666666,5.08,-1.37,7.19,33.88,102.3,102.73,1.53,52.73,0.0,158
2948,2.7,0.1,25.64,33.82,3.78,0.0,2.19,4.93,3.17,6.62,0.16,0.46,1.961111111111111,4.1,3.072222222222222,5.605555555555556,2.964444444444444,24.932222222222222,0.0,-1.94,11.85,17.12,116.91,117.18,1.81,42.18,0.0,444
2952,2.0346,0.1,19.83,27.83,5.13,0.0,5.07,7.48,7.13,10.13,0.28,0.38,3.84,5.8133333333333335,5.456666666666667,7.773333333333333,4.863333333333333,19.62,0.0,0.43,10.13,30.38,164.48,162.9,3.04,100.19,0.66,187
2954,43.0,0.1,21.2,29.67,5.37,0.01,1.32,3.09,2.2,5.32,0.22,0.38,1.1,2.36,1.8733333333333333,4.16,5.3500000000000005,21.85,1.51,2.04,11.62,30.44,150.46,138.02,2.4,94.92,1.32,583
2963,261.0,0.1,30.42,38.75,4.03,0.0,2.66,4.89,3.66,5.95,0.08,0.35,2.837142857142857,4.9957142857142856,3.934285714285714,6.4,3.251428571428572,30.252857142857145,0.0,-1.33,14.55,15.44,153.63,154.02,2.92,5.27,0.0,489
2965,5.7,0.1,17.67,25.13,4.15,0.0,0.96,1.4,3.29,5.84,0.24,0.46,0.885,1.33,3.03,5.365,3.875,13.855,0.0,-2.33,7.67,27.38,122.39,122.58,1.9,116.01999999999998,2.64,148
2966,6293.0,50.0,25.08,32.05,7.45,0.02,3.08,5.24,4.22,6.59,0.34,0.44,3.708,6.202,4.882,7.918000000000001,7.386,21.606,12.14,7.17,16.12,35.06,158.73,116.7,2.15,84.37,0.66,484
2967,9.0,1.0,22.37,29.75,7.14,0.0,1.5,2.3,2.71,3.88,0.32,0.42,1.5205343511450382,2.7385496183206106,2.9110687022900765,4.6762595419847335,4.503587786259542,14.4006106870229,69.82000000000001,6.48,14.43,39.75,151.69,139.8,2.28,89.64999999999999,1.98,490
2969,1.2,1.2,28.38,37.74,4.94,0.0,3.44,6.1,4.96,8.25,0.18,0.38,2.4457142857142857,4.268571428571429,3.597142857142857,5.765714285714286,3.391428571428572,25.50857142857143,0.0,2.89,15.64,22.25,159.15,159.89,2.74,26.37,0.0,556
2976,8.86,0.1,7.81,17.9,2.08,0.05,2.22,4.45,3.2,6.55,0.33,0.35,3.16,5.890000000000001,4.575,8.14,2.72,7.445,0.12,-10.29,-1.24,28.25,108.17,108.37,1.4,178.9,0.0,557
2987,20.0,0.1,4.23,7.91,2.2,0.02,5.94,8.29,8.27,11.16,0.29,0.34,5.1850000000000005,8.06,7.345,10.865,2.58,3.345,0.97,-9.77,-2.77,35.5,116.91,82.79,1.36,163.57,0.02,331
2993,42.0,1.0,7.87,17.19,2.56,0.0,3.73,6.59,6.3,10.14,0.27,0.3,2.3736363636363635,4.259090909090909,4.104545454545455,6.464545454545455,4.067272727272727,10.59,1.14,-8.05,-0.1,33.44,79.33,79.43,0.89,84.37,0.0,48
2994,8.16,2.0,17.33,26.74,3.48,0.0,1.9,3.3,3.0,4.57,0.48,0.54,2.333333333333333,4.623333333333334,3.5499999999999994,6.316666666666666,3.8866666666666663,18.113333333333333,0.0,-3.42,6.96,29.0,162.06,163.13,2.7,31.64,0.0,460
3002,455.0,50.0,12.43,20.27,6.84,0.64,2.69,6.09,4.21,8.34,0.62,0.64,2.665,5.175,3.8975,6.9975,6.6675,10.8225,8.65,4.17,8.3,58.69,141.34,109.03,1.88,126.56,2.64,491
3009,5.0,5.0,0.82,9.51,2.93,1.03,2.09,3.65,4.37,7.02,0.42,0.42,1.5499999999999998,2.54,3.2,4.7375,2.715,2.8600000000000003,1.51,-7.2,-3.19,59.88,113.4,71.21,1.12,243.40000000000003,0.77,556
3022,11.5,2.0,20.6,27.9,4.58,0.0,2.76,4.81,3.89,6.74,0.18,0.27,3.2189473684210523,4.928947368421053,4.498947368421053,6.711052631578948,6.113157894736842,26.024736842105263,7.75,-0.06,10.27,26.94,160.16,152.27,2.38,105.46,0.66,462
3031,1.7,1.7,27.62,37.13,5.19,0.0,2.12,4.45,3.16,6.05,0.34,0.48,2.244,4.0920000000000005,3.2980000000000005,5.678,7.398000000000001,28.506,0.8800000000000001,2.06,14.84,21.69,158.13,149.12,2.44,42.18,0.0,444
3044,80.0,1.5,25.87,35.44,6.04,0.0,1.81,3.32,2.93,4.67,0.38,0.44,1.8433333333333333,3.428333333333333,2.8383333333333334,4.596666666666667,5.81,27.475,0.0,5.71,15.79,31.38,148.56,149.32,2.36,21.1,0.0,583
3047,2.5,0.1,21.23,30.76,3.48,0.0,1.73,3.27,2.66,4.59,0.36,0.48,2.0325,4.125,3.0825,5.68,4.165,24.7625,0.0,-3.46,8.88,22.31,162.37,163.44,2.55,42.18,0.0,472
3055,10.0,0.1,-3.46,1.35,2.62,1.17,1.19,2.4,2.73,4.82,0.35,0.36,1.3578947368421053,2.201052631578948,3.166315789473684,4.689473684210526,2.37,-3.7657894736842095,19.99,-8.0,-5.74,73.25,56.74,38.23,0.33,116.0,1.32,557
3059,3.0,0.1,27.62,37.13,5.19,0.0,2.12,4.45,3.16,6.05,0.34,0.48,2.664090909090909,5.081363636363637,3.9277272727272727,6.978636363636364,5.285454545454545,26.579090909090908,1.38,2.06,14.84,21.69,158.13,149.12,2.44,42.18,0.0,472
3060,12.0,0.1,21.99,29.65,6.16,0.51,1.06,1.88,2.21,3.73,0.38,0.51,1.4733333333333334,2.5883333333333334,3.385,5.576666666666667,4.503333333333333,19.883333333333333,0.92,3.1,12.55,31.81,162.88,115.85,2.34,110.74,0.66,156
3071,2.0,0.5,21.75,32.08,3.66,0.01,1.34,2.4,2.02,3.16,0.19,0.39,2.57,4.354545454545455,3.7218181818181817,6.001818181818181,3.7572727272727273,15.835454545454546,12.18,-3.31,9.23,20.75,128.82,128.91,2.0,63.290000000000006,0.66,490
3080,132.0,1.0,11.69,18.77,1.95,0.0,4.23,6.92,6.03,9.11,0.26,0.38,2.894,5.101000000000001,4.206,6.87,1.836,13.646,0.0,-8.77,1.46,23.94,95.15,94.84,1.05,41.93,0.0,557
3088,10.0,0.1,11.5,19.83,4.15,0.04,1.37,2.41,2.02,3.31,0.37,0.39,2.427777777777778,4.5088888888888885,3.3922222222222222,5.912222222222223,6.091111111111111,18.22222222222222,0.8999999999999999,-1.94,4.78,46.69,167.47,153.45,2.48,63.28,1.98,489
3093,71.0,20.0,30.71,38.26,9.64,0.25,2.07,3.83,3.05,5.09,0.3,0.46,2.082222222222222,4.233333333333333,3.0,5.63,11.168888888888889,29.217777777777776,7.33,11.52,21.12,33.38,129.92,118.84,2.16,36.91,0.0,460
3099,8.0,5.0,30.3,37.74,3.6,0.0,1.55,2.23,2.25,2.79,0.08,0.37,2.9333333333333336,4.366666666666667,4.026666666666666,5.406666666666666,4.76,30.636666666666667,0.0,-1.38,14.46,13.69,161.71,161.93,2.59,0.0,0.0,579
3102,142386.0,0.1,24.58,33.27,6.9,0.54,0.3,0.87,1.51,3.09,0.39,0.48,0.3397808219178082,0.7811780821917809,1.9365205479452057,3.06854794520548,5.849342465753425,12.20731506849315,884.57,7.44,16.01,36.38,142.88,131.67,2.21,284.77,0.0,162
3105,2710.0,0.1,31.76,39.85,10.5,1.5,2.59,5.95,3.66,8.44,0.3,0.46,2.0766666666666667,4.2475,3.000833333333333,5.673333333333333,10.5025,29.62333333333333,8.83,12.78,22.27,34.56,125.6,105.59,1.91,36.91,0.0,460
3112,20.0,0.1,23.89,31.77,4.39,0.0,3.48,6.24,5.13,8.41,0.26,0.38,2.12,3.986666666666667,3.106666666666667,5.2700000000000005,3.293333333333333,23.58333333333333,0.0,0.75,12.32,23.56,158.89,159.66,2.85,21.1,0.0,474
3115,304.0,5.0,27.71,36.08,8.18,3.05,1.77,2.48,2.75,3.23,0.19,0.34,2.66,4.674285714285714,4.034285714285715,6.262857142857143,6.74,26.12857142857143,4.1,7.91,17.81,31.69,128.95,102.88,1.88,26.36,0.66,187
3122,837.0,2.0,24.01,32.58,4.21,0.0,2.98,4.87,4.46,6.22,0.2,0.34,3.19,5.44875,4.715,7.11375,3.12875,25.01125,0.0,-1.5,11.26,20.69,164.21,165.09,3.08,15.82,0.66,498
3129,1.5,1.5,14.35,20.4,4.64,0.0,4.17,6.43,6.1,8.71,0.19,0.34,3.495,5.4350000000000005,5.154999999999999,7.42,3.695,14.07,0.0,-0.99,6.68,39.5,110.59,110.52,1.61,26.36,0.66,497
3140,11.0,1.0,22.07,31.93,4.46,0.04,3.61,6.83,5.27,9.38,0.16,0.39,2.35,4.137368421052631,3.416842105263158,5.636315789473684,3.9105263157894736,17.087368421052634,13.68,-1.22,10.43,25.19,125.03,115.52,1.95,63.290000000000006,0.66,490
3142,9.6,0.1,20.6,27.9,4.58,0.0,2.76,4.81,3.89,6.74,0.18,0.27,3.2189473684210523,4.928947368421053,4.498947368421053,6.711052631578948,6.113157894736842,26.024736842105263,7.75,-0.06,10.27,26.94,160.16,152.27,2.38,105.46,0.66,462
3146,45.0,0.1,30.78,38.98,8.97,0.93,1.35,3.28,3.42,7.11,0.16,0.42,0.9955555555555556,1.5733333333333333,2.401111111111111,3.835555555555556,6.176666666666667,27.62,1.02,11.14,20.96,32.0,131.32,86.97,1.65,147.65,1.32,162
3147,4.5,0.1,20.56,29.26,2.44,0.0,0.34,0.84,1.62,2.38,0.13,0.45,0.35,0.85,1.3833333333333335,2.056666666666666,3.52,20.87,0.0,-7.55,6.51,15.5,102.23,84.78,1.12,137.1,1.98,162
3151,434.0,4.0,12.03,21.7,4.21,0.05,2.79,4.25,4.16,6.53,0.36,0.4,2.556216216216216,4.907297297297297,3.9472972972972977,7.065405405405405,5.118648648648649,14.8427027027027,20.52,-2.63,4.7,40.25,157.82,142.27,2.64,205.66,4.62,158
3152,2.0,2.0,31.15,39.44,4.76,0.0,1.95,4.62,2.84,6.17,0.19,0.34,2.4275,4.922499999999999,3.6,6.5125,4.47,29.835,0.0,0.87,16.01,15.38,155.95,152.6,2.89,10.54,0.0,575
3154,22744.0,0.1,34.6,42.59,6.1,0.0,1.28,2.91,1.85,3.96,0.12,0.36,1.7185365853658536,3.4203252032520326,2.7113821138211383,4.836666666666666,3.853333333333333,16.58609756097561,25.71,5.25,19.93,17.31,130.42,127.56,2.17,26.37,0.0,302
3171,3.6,0.1,30.76,39.76,5.43,0.0,3.04,5.6,4.43,7.34,0.17,0.44,2.8075,5.1825,4.06,6.795,3.525,29.5725,0.0,2.28,16.51,18.31,161.51,161.91,2.94,21.09,0.0,474
3175,545.0,0.1,31.67,42.23,7.2,0.58,1.0,1.65,2.02,3.0,0.23,0.48,0.8668181818181818,1.575909090909091,2.1859090909090906,3.945454545454545,9.511818181818182,28.317272727272726,22.16,6.64,19.15,24.81,146.41,133.37,2.74,47.46,0.0,460
3182,842.0,0.1,17.16,23.96,5.98,0.08,2.62,5.54,3.79,7.35,0.49,0.52,2.073636363636364,4.302727272727273,3.097272727272727,5.716363636363637,5.909090909090909,23.64727272727273,0.08,4.9,11.04,46.81,146.24,145.59,2.17,21.09,0.0,474
3189,585.0,0.1,27.94,37.83,9.64,1.36,1.02,1.94,1.53,2.58,0.32,0.48,1.686,3.522,2.744,5.226,10.4,26.556,5.63,10.55,19.25,38.69,138.78,129.86,2.38,79.1,0.0,48
3201,26.6,0.1,29.06,38.42,3.05,0.0,2.42,5.59,3.61,7.72,0.17,0.41,2.3906666666666667,4.620666666666667,3.5376666666666665,6.355,7.694666666666666,28.580666666666666,17.869999999999997,-4.76,12.15,11.88,161.13,160.38,2.88,58.010000000000005,0.0,474
3202,2857.0,0.1,24.09,31.7,5.13,0.0,0.66,0.98,2.36,3.8,0.21,0.46,0.6575,0.9783333333333334,2.2783333333333333,3.995,5.7625,22.69333333333333,0.55,1.59,12.84,23.88,129.33,114.99,1.92,105.46999999999998,2.64,42
3219,1.94,0.1,24.88,32.48,4.15,0.0,1.15,2.12,1.6,2.56,0.12,0.33,1.145,2.25,1.63,2.75,4.0600000000000005,25.04,0.0,-1.85,11.51,19.31,149.95,128.48,2.27,47.44999999999999,1.98,183
3220,24729.0,10.0,31.68,39.57,6.16,0.01,2.41,4.68,3.43,6.1,0.23,0.44,2.34672131147541,4.5506557377049175,3.3324590163934427,5.989836065573771,6.296721311475411,30.717868852459016,8.98,5.27,18.48,20.19,159.37,158.55,2.82,21.09,0.0,48
3227,1.5,1.0,5.94,12.23,2.87,0.0,5.95,7.8,8.23,10.54,0.2,0.36,3.436666666666667,5.243333333333333,4.943333333333333,7.009999999999999,3.583333333333333,6.786666666666666,0.06,-5.6,0.17,43.75,60.46,54.02,0.38,213.11,0.03,472
3230,48.0,0.5,25.42,32.96,7.45,0.7,2.75,4.03,4.41,5.95,0.31,0.3,1.7943902439024388,3.165853658536585,2.9051219512195123,4.918048780487805,9.393170731707317,24.643414634146342,59.15,6.45,15.94,32.75,160.52,157.42,3.17,84.37,0.0,48
3245,1.98,0.5,25.84,34.9,3.36,0.01,1.7,3.78,2.73,5.33,0.16,0.36,1.67,3.68,2.73,5.234999999999999,4.275,25.43,0.04,-4.57,10.63,13.69,144.92,144.67,2.76,79.11,1.32,316
3249,2.0,0.1,18.33,27.87,6.53,0.32,0.78,1.57,1.9,3.82,0.36,0.39,1.05,1.65,2.5025,3.84,4.897500000000001,18.6825,0.7,3.0,10.66,43.62,164.3,136.69,2.79,142.38,4.62,156
3253,3.0,1.0,28.42,37.31,2.44,0.0,1.44,2.45,2.15,3.26,0.11,0.36,2.055,3.5700000000000003,3.1500000000000004,4.77,3.02,27.93,0.0,-6.92,10.75,9.75,115.06,114.96,1.88,10.54,0.0,472
3258,11.0,0.1,25.7,33.79,6.9,0.0,2.34,3.88,3.63,5.12,0.29,0.38,1.78125,3.4225,2.7025,4.57875,7.15625,25.01625,3.18,5.29,15.49,30.5,118.91,91.63,1.52,131.83999999999995,1.32,557
3260,1.61,20.0,22.48,30.94,8.48,1.48,1.59,3.02,2.45,3.77,0.39,0.45,1.9525,3.7525,2.9625,5.109999999999999,8.7575,23.1375,4.13,7.58,15.03,42.88,132.87,106.55,2.06,105.47,0.66,158
3265,11.0,1.0,20.21,28.78,6.71,0.0,1.44,2.41,2.62,3.73,0.38,0.45,1.34,2.4985714285714287,2.3628571428571425,3.8685714285714288,7.158571428571428,22.65714285714285,1.92,5.33,12.77,43.0,151.74,149.93,2.36,100.18999999999998,3.3,493
3267,23.0,0.1,18.47,26.76,4.15,0.0,1.81,3.32,2.77,4.05,0.4,0.44,2.3921428571428573,4.393571428571429,3.474285714285714,5.640714285714286,5.114285714285714,16.134285714285713,12.56,0.47,9.47,33.19,132.62,133.12,1.7,0.0,0.0,579
3282,52.0,0.1,15.8,24.48,2.14,0.0,4.64,7.8,6.7,10.38,0.33,0.39,2.786,4.83,4.148000000000001,6.358,2.624,16.64,0.0,-7.8,4.0,21.62,104.93,103.83,1.2,0.0,0.0,579
3283,33.0,5.0,33.56,42.26,4.7,0.0,2.15,4.58,3.06,5.96,0.12,0.37,2.7666666666666666,4.797777777777778,3.851111111111112,6.3566666666666665,4.2988888888888885,30.57888888888889,0.01,2.34,17.95,14.75,158.8,139.59,2.49,26.37,0.0,472
3284,3.8,0.1,27.22,35.76,3.91,0.0,2.89,4.98,4.22,6.55,0.12,0.37,2.9599999999999995,5.026666666666666,4.283333333333333,6.646666666666666,3.3166666666666664,26.156666666666663,0.0,-2.21,12.5,15.5,147.09,137.62,2.45,73.82,0.66,557
3299,1.5,1.5,13.43,20.93,5.37,0.0,2.62,5.2,4.27,7.21,0.27,0.47,2.001818181818182,4.03,3.2654545454545456,5.612727272727273,2.5263636363636364,7.825454545454545,0.33,1.96,7.69,51.38,70.8,64.06,0.71,42.18,0.0,444
3308,27.85,1.0,4.87,10.3,1.95,0.0,2.28,5.43,3.64,7.52,0.3,0.46,2.347272727272727,4.547272727272727,3.91,6.468181818181819,2.037272727272727,6.777272727272727,3.87,-10.24,-2.68,32.75,66.73,66.72,0.53,370.39,0.06,358
3317,45.0,4.0,6.77,13.12,1.53,0.0,2.45,4.76,3.45,6.04,0.24,0.38,2.57,4.89,3.6666666666666665,6.303333333333334,1.7133333333333336,8.64,0.0,-11.92,-2.58,25.06,91.19,90.75,1.02,82.71,0.0,582
3319,3.0,3.0,13.59,17.22,7.93,3.14,3.41,5.0,4.48,6.34,0.53,0.54,3.257142857142857,4.4,4.207142857142857,5.555714285714286,8.012857142857143,12.875714285714285,42.0,10.03,11.81,80.5,106.84,65.55,0.84,42.17999999999999,0.0,303
3330,1.2,0.1,30.91,38.51,8.42,0.01,2.51,4.98,3.67,6.62,0.19,0.47,1.9775,4.0025,2.87,5.2575,9.5525,29.79,2.99,9.3,20.11,28.12,159.32,157.19,3.18,42.18,0.0,460
