id,x,y,containmentdatetime,controldatetime,dailyacres,discoveryacres,firecause,firediscoverydatetime,incidenttypecategory,incidenttypekind,initiallatitude,initiallongitude,irwinid,localincidentidentifier,poocounty,poodispatchcenterid,poofips,poostate,uniquefireidentifier,temp_2m,temp_2m_max,humidity,rain,wind_speed_2m,wind_speed_2m_max,wind_speed_10m,wind_speed_10m_max,surface_soil_wetness_5cm_below,surface_soil_wetness_to_bedrock,wind_speed_2m_mean,wind_speed_2m_max_mean,wind_speed_10m_mean,wind_speed_10m_max_mean,humidity_mean,temp_2m_mean,rain_sum,dew_frost_point_2m,wet_bulb_temp_2m,relative_humidity,clear_sky_photosynthetically_active_radiation,all_sky_photosynthetically_active_radiation,all_sky_surface_uv_index
6214,-113.210711633,37.7762855980001,2020-07-04 21:49:59+00:00,2020-07-10 15:00:00+00:00,13.0,2.0,Human,2020-07-04 19:30:00+00:00,WF,FI,37.77571,-113.2086,{1EEB68AB-E37D-4CA1-A8BB-1D247A59D0FB},364,Iron,UTCDC,49021,US-UT,2020-UTSWS-000364,24.33,32.99,5.07,0.0,2.59,4.06,4.02,5.33,0.25,0.36,2.974285714285714,4.751428571428571,4.548571428571429,6.355714285714286,3.218571428571429,24.97714285714286,0.0,1.15,12.74,24.94,164.21,165.09,3.08
6217,-117.316812969,42.1168457250001,2020-08-18 18:13:00+00:00,2020-08-19 23:00:00+00:00,531.0,1.0,Natural,2020-08-17 19:05:00+00:00,WF,FI,42.08597,-117.1742,{53EA9690-DC5E-4918-9F44-7AA6ECFDDFF0},154,Malheur,ORVAC,41045,US-OR,2020-ORVAD-000154,26.27,34.74,8.85,0.26,1.62,3.73,2.37,5.1,0.32,0.39,2.3033333333333332,4.5633333333333335,3.3466666666666662,6.036666666666666,9.133333333333333,26.263333333333332,2.0100000000000002,9.3,17.79,38.12,128.63,101.12,1.84
6225,-109.089410424,33.5444452850001,2020-08-01 00:00:00+00:00,2020-08-13 21:59:00+00:00,426.0,0.1,Natural,2020-07-14 22:06:21+00:00,WF,FI,33.54444,-109.0894,{48C0B588-54DC-4BB1-91DE-A4E75B30520B},607,Greenlee,AZFDC,4011,US-AZ,2020-AZASF-000607,25.93,33.36,8.67,0.05,2.23,3.75,3.84,5.96,0.31,0.5,1.457741935483871,2.5945161290322583,2.55258064516129,4.091612903225807,10.104516129032259,23.232903225806453,55.93,8.58,17.26,35.94,160.38,141.98,3.04
6228,-113.875611807,38.1910156000001,2020-08-22 00:01:59+00:00,2020-08-31 17:48:00+00:00,476.0,75.0,Human,2020-08-16 19:46:00+00:00,WF,FI,38.2114,-113.8434,{31F3E026-5B74-4448-A97F-C7424596A07A},683,Beaver,UTCDC,49001,US-UT,2020-UTCCD-000683,28.71,37.27,4.46,0.0,3.47,5.12,5.06,6.9,0.12,0.34,2.785,5.005625,4.096875,6.698125,5.5925,26.621875,3.4200000000000004,-0.65,14.03,15.81,141.98,140.38,2.62
6233,-111.934611812,41.248216088,2020-06-01 00:45:00+00:00,2020-06-08 17:00:00+00:00,35.0,0.1,Human,2020-05-31 04:21:00+00:00,WF,FI,41.24827,-111.9347,{222E1B7D-63F1-4839-8E40-6F8BAF6C6A04},181,Weber,UTNUC,49057,US-UT,2020-UTBRS-000181,21.15,28.86,6.47,0.03,1.34,2.02,2.97,4.12,0.48,0.52,1.471111111111111,2.218888888888889,3.046666666666667,4.632222222222222,6.8277777777777775,18.03222222222222,28.4,4.43,12.79,37.12,161.87,149.85,2.78
6238,-111.836311011,33.9564351990001,2020-09-04 21:59:59+00:00,2020-09-15 17:45:00+00:00,1420.0,5.0,Natural,2020-08-29 01:57:00+00:00,WF,FI,33.98244,-111.7963,{EB82B304-FA03-439F-BBDB-F30AB981C6C9},2658,Maricopa,AZPHC,4013,US-AZ,2020-AZTNF-002658,30.64,36.61,10.8,0.79,1.8,3.54,2.7,4.57,0.24,0.42,2.095,4.010555555555555,3.157222222222222,5.480555555555556,7.435555555555556,28.01,12.099999999999998,13.44,22.04,36.94,132.87,118.95,2.17
6241,-108.202610656,38.2215159940001,2020-07-16 21:33:00+00:00,2020-07-16 21:33:00+00:00,3.0,0.1,Natural,2020-07-15 20:29:00+00:00,WF,FI,38.14012,-108.2181,{CD0C678A-690D-4B39-B52F-546C14A386BC},161,Montrose,COMTC,8085,US-CO,2020-COMRX-000161,21.26,28.15,6.16,0.83,0.95,1.55,2.39,3.87,0.31,0.38,0.96,1.685,2.475,4.23,7.2,18.51,2.55,2.45,11.85,31.38,161.16,137.49,2.8
6256,-118.38119604,41.359238567,2020-07-24 23:45:00+00:00,2020-07-25 22:04:00+00:00,23.95,0.1,Natural,2020-07-24 17:12:00+00:00,WF,FI,41.39699,-118.3999,{D300747A-6131-4529-9C43-3D0D8DB5E042},20182,Humboldt,NVCNC,32013,US-NV,2020-NVWID-020182,24.64,31.9,7.14,0.13,1.57,3.08,2.12,3.79,0.3,0.35,1.585,2.755,2.24,3.575,6.47,24.505000000000003,0.13,6.33,15.48,34.69,150.23,143.84,2.38
6263,-122.263603301,38.6831600300001,2020-08-20 18:59:59+00:00,2020-08-20 18:59:59+00:00,811.0,0.1,Natural,2020-08-17 14:46:07+00:00,WF,FI,38.683155,-122.26359,{424D041C-2F1D-4664-AF5D-8268A922A3CD},13354,Napa,CALNCC,6055,US-CA,2020-CALNU-013354,29.71,37.68,8.61,0.33,1.48,3.11,2.67,4.91,0.14,0.46,1.755,3.05,3.2175000000000002,5.1899999999999995,7.05,27.59,0.8900000000000001,11.33,20.52,33.44,132.3,65.0,1.15
6265,-111.643011872,42.0764462010001,2020-09-25 18:00:00+00:00,2020-09-25 21:59:59+00:00,1.1,1.0,Human,2020-09-24 12:59:00+00:00,WF,FI,42.06956,-111.6447,{6651C1BC-5B23-4E91-9172-12B1206FE267},257,Franklin,IDEIC,16041,US-ID,2020-IDCTF-000257,17.01,25.9,5.92,0.0,1.94,3.94,3.52,5.84,0.52,0.55,1.835,3.83,3.215,5.71,6.225,16.105,0.0,3.19,10.09,45.31,97.97,96.51,1.38
6268,-111.779011605,39.9368859520001,2020-11-09 21:59:59+00:00,2020-11-09 22:15:00+00:00,5832.0,1.0,Human,2020-09-06 19:47:59+00:00,WF,FI,39.9202,-111.7582,{9BCA0CF7-D8AF-4F98-B51B-A9763FDF27B2},891,Utah,UTNUC,49049,US-UT,2020-UTNWS-000891,27.72,35.42,3.72,0.0,2.01,5.38,2.78,7.28,0.09,0.34,1.945846153846154,3.7315384615384617,2.878615384615385,4.953692307692307,3.383230769230769,13.827846153846153,25.86,-2.85,12.44,13.69,122.99,122.9,1.98
6275,-112.988711529,37.199885545,2021-02-24 23:00:00+00:00,2021-02-28 18:59:59+00:00,4.5,1.0,Human,2021-02-24 21:32:00+00:00,WF,FI,37.26492,-113.1051,{B2B90D66-DB74-40BC-967C-51F7DC44209D},68,Washington,UTCDC,49053,US-UT,2021-UTZIP-000068,0.47,9.3,1.4,0.06,3.16,6.29,5.53,10.89,0.38,0.4,2.714,4.796,4.848,8.204,1.364,-2.536,0.08,-14.95,-7.24,33.75,94.79,92.23,0.98
6290,-112.073011526,38.805225799,2020-08-19 00:59:59+00:00,2020-08-20 21:49:59+00:00,29.68,1.0,Human,2020-08-18 18:59:59+00:00,WF,FI,38.8106,-112.0379,{ED23A077-7424-496C-AF38-0A5784F0B3BE},200499,Sevier,UTRFC,49041,US-UT,2020-UTRID-200499,28.23,36.69,3.78,0.0,2.09,4.28,3.26,5.91,0.11,0.34,1.8633333333333333,4.086666666666667,2.82,5.586666666666666,4.8,27.80666666666667,0.03,-3.03,12.6,13.38,139.99,129.58,2.47
6298,-113.296311596,37.2719255330001,2020-05-19 23:00:00+00:00,2020-05-23 15:58:00+00:00,785.0,20.0,Human,2020-05-18 21:37:59+00:00,WF,FI,37.27378,-113.297,{64BAA892-F6D1-47AD-96FC-81B11D032BAE},124,Washington,UTCDC,49053,US-UT,2020-UTCCD-000124,15.58,22.43,4.52,0.0,3.32,5.2,6.93,9.97,0.38,0.44,2.388333333333333,4.0216666666666665,4.84,7.675,3.5816666666666666,10.781666666666666,0.84,-0.95,7.31,33.94,159.63,154.7,2.68
6304,-113.268011599,37.351165544,2020-09-02 21:59:59+00:00,2020-09-04 18:00:00+00:00,6.0,2.0,Human,2020-09-02 15:07:00+00:00,WF,FI,37.32702,-113.2831,{35C9F377-B24C-4317-8C71-1F137322389B},773,Washington,UTCDC,49053,US-UT,2020-UTSWS-000773,19.98,30.75,3.91,0.0,1.2,2.02,2.77,4.39,0.28,0.39,1.2,1.89,2.72,3.98,3.42,21.826666666666668,0.0,-2.71,8.64,24.88,133.01,133.86,2.08
6314,-109.596811101,39.510346063,2020-08-23 02:31:00+00:00,2020-08-25 22:30:00+00:00,20.6,10.0,Natural,2020-08-19 22:50:59+00:00,WF,FI,39.511167,-109.5985,{8FDDC1F2-1229-474E-B313-B22BEF6C1450},100330,Uintah,UTUBC,49047,US-UT,2020-UTVLD-100330,27.74,35.94,4.82,0.0,1.2,2.48,1.86,3.25,0.12,0.41,1.5400000000000003,3.3742857142857146,2.31,4.771428571428571,7.01,26.599999999999998,0.32,0.09,13.91,17.31,134.1,116.72,2.11
6315,-119.166712405,34.8132748840001,2020-10-30 20:15:00+00:00,2020-10-31 21:00:00+00:00,1.5,1.0,Unknown,2020-10-30 15:01:05+00:00,WF,FI,34.68824,-119.304,{708927CF-9A3D-4FAD-896A-63D9D797CF50},3275,Ventura,CALPCC,6111,US-CA,2020-CALPF-003275,18.88,28.83,3.48,0.0,0.85,1.44,2.06,2.81,0.1,0.45,0.815,1.345,2.16,2.9850000000000003,3.45,19.28,0.0,-2.52,8.18,26.75,79.12,76.43,0.88
6318,-111.559210933,33.655915173,2020-04-17 18:24:59+00:00,2020-04-17 18:24:59+00:00,15.0,2.0,Human,2020-04-12 21:36:59+00:00,WF,FI,33.67334,-111.5616,{8C091470-F54D-4708-8A5E-978733B586DC},365,Maricopa,AZPHC,4013,US-AZ,2020-AZTNF-000365,12.65,19.96,6.1,0.16,2.17,4.39,3.15,5.88,0.53,0.53,2.2216666666666667,4.386666666666667,3.2583333333333333,5.885000000000001,4.516666666666667,15.248333333333335,2.44,5.3,8.97,64.19,137.83,116.41,1.66
6319,-107.508810641,39.4299462010001,2020-04-10 17:39:59+00:00,2020-04-14 17:29:59+00:00,27.0,0.1,Unknown,2020-04-10 00:14:59+00:00,WF,FI,39.43,-107.509,{DB157C7F-5D14-4CA4-AA51-2CD6D5F5B325},26,Garfield,COGJC,8045,US-CO,2020-COGFX-000026,5.03,13.44,3.91,0.14,1.55,3.09,2.91,5.15,0.59,0.55,1.73,3.222,3.158,5.424,2.7960000000000003,-0.32799999999999996,6.96,-3.59,0.73,60.31,133.84,109.23,1.62
6333,-111.870010941,32.929105056,2020-06-21 00:59:59+00:00,2020-06-22 00:59:59+00:00,30.0,30.0,Human,2020-06-18 08:58:59+00:00,WF,FI,32.9303,-111.8676,{1DD9AC3F-0012-493F-AE7A-D805DB1F4CA8},917,Pinal,AZTDC,4021,US-AZ,2020-AZA3S-000917,31.01,40.32,3.66,0.0,2.33,3.88,3.41,5.11,0.09,0.37,1.8399999999999999,3.0420000000000003,2.7640000000000002,4.372,3.832,32.208,0.0,-1.1,14.96,14.75,164.53,163.22,2.87
6334,-106.623810073,35.7516757450001,2020-07-20 19:34:59+00:00,2020-07-22 18:00:00+00:00,2.0,0.5,Natural,2020-07-19 17:23:59+00:00,WF,FI,35.75167,-106.6238,{698EE2A2-E9DB-4807-939F-C8E90D9D581C},441,Sandoval,NMSFC,35043,US-NM,2020-NMSNF-000441,23.3,31.77,8.85,0.26,1.59,2.31,2.76,3.57,0.2,0.34,1.58,2.5774999999999997,2.6625,4.05,9.032499999999999,21.93,5.9,8.29,15.79,43.44,160.75,138.98,2.88
6336,-107.583510245,35.3236056280001,2020-10-17 00:00:00+00:00,2020-11-12 16:30:00+00:00,257.0,4.0,Human,2020-10-05 21:11:59+00:00,WF,FI,35.21358,-107.6064,{1AC15896-C590-49F6-A502-2DAE19681575},400,McKinley,NMABC,35031,US-NM,2020-NMCIF-000400,17.63,28.15,1.77,0.0,3.31,5.47,5.1,7.32,0.16,0.34,2.902820512820513,4.827692307692308,4.341538461538462,6.631025641025642,2.9282051282051285,12.095384615384615,14.090000000000002,-11.94,2.85,12.94,104.13,101.97,1.48
6340,-117.06241277,41.101165655,2020-07-28 21:00:00+00:00,2020-07-30 02:00:00+00:00,1117.0,1.0,Natural,2020-07-27 01:12:00+00:00,WF,FI,40.79274,-117.1258,{E35A4172-3E38-4172-B6BA-F95ED2230640},20189,Humboldt,NVCNC,32013,US-NV,2020-NVHUMX-020189,21.44,26.12,7.39,1.46,2.62,5.45,3.91,7.23,0.27,0.34,2.2225,4.0275,3.315,5.3175,6.075,25.200000000000003,1.46,6.84,14.14,39.69,152.64,109.27,2.09
6341,-110.859111602,41.3271361820001,2020-08-15 03:00:00+00:00,2020-08-26 22:34:59+00:00,605.3,50.0,Unknown,2020-08-12 21:48:00+00:00,WF,FI,41.30127,-110.7115,{C25CF0F4-59AD-4B9C-997D-66C04A2630C0},200572,Uinta,WYCPC,56041,US-WY,2020-WYKRD-200572,20.72,28.49,5.49,0.01,3.23,6.76,4.79,9.16,0.31,0.4,2.146666666666667,4.430666666666667,3.2106666666666666,5.908,5.9639999999999995,22.46333333333333,1.79,1.62,11.17,30.5,144.42,131.85,2.23
6343,-112.102311719,40.3173059710001,2020-08-13 18:59:59+00:00,2020-08-13 22:30:00+00:00,208.0,0.1,Human,2020-08-12 21:39:00+00:00,WF,FI,40.32721,-112.1034,{840DF686-99AB-4E81-A4D2-B414B98D618F},708,Utah,UTNUC,49049,US-UT,2020-UTNWS-000708,25.22,31.86,5.37,0.0,1.9,3.44,2.66,4.59,0.16,0.38,1.89,3.38,2.6950000000000003,4.525,4.61,25.494999999999997,0.0,1.98,13.6,23.69,142.46,136.55,2.3
6348,-109.372910383,32.095125055,2020-06-14 21:59:59+00:00,2020-06-20 21:30:00+00:00,4756.0,0.1,Natural,2020-06-06 12:20:00+00:00,WF,FI,32.10094,-109.3599,{A7C18C5A-0A83-4916-B619-C781C5554E82},417,Cochise,AZTDC,4003,US-AZ,2020-AZCNF-000417,25.43,33.64,4.03,0.0,3.91,6.23,5.71,8.39,0.23,0.34,3.015333333333333,5.219333333333334,4.435333333333333,7.051333333333333,4.740666666666667,25.795333333333335,4.63,-1.9,11.76,19.81,164.87,165.78,3.3
6353,-111.836311727,40.7803360440001,2020-09-16 00:56:59+00:00,2020-09-17 22:46:00+00:00,32.0,0.1,Human,2020-09-15 00:29:00+00:00,WF,FI,40.77432,-111.8042,{5E66E287-8FEE-4346-B2EB-CAAC8B2B5638},946,Salt Lake,UTNUC,49035,US-UT,2020-UTNWS-000946,21.09,29.24,3.6,0.0,1.21,1.59,2.42,3.23,0.2,0.44,1.1466666666666667,1.5166666666666666,2.2433333333333336,3.186666666666667,3.6,20.996666666666666,0.0,-3.56,8.76,20.38,108.02,105.83,1.55
6354,-112.807811603,38.211845677,2020-08-24 22:30:00+00:00,2020-08-31 23:15:00+00:00,1101.0,50.0,Natural,2020-08-22 22:49:00+00:00,WF,FI,38.21151,-112.8235,{F01F2D3F-8961-4981-8592-6093C56C83BD},713,Beaver,UTCDC,49001,US-UT,2020-UTCCD-000713,26.96,35.32,8.42,0.2,2.34,4.48,3.51,5.91,0.16,0.34,2.773,4.976000000000001,4.16,6.718999999999999,6.537000000000001,25.662,4.37,8.33,17.65,34.56,126.58,99.58,1.77
6366,-120.351812644,35.3484948660001,2020-06-30 15:55:00+00:00,2020-07-01 19:44:00+00:00,1.5,1.0,Human,2020-06-29 18:46:53+00:00,WF,FI,35.34424,-120.3559,{8A31CB99-0368-4802-AE2A-C359971B65AE},1621,San Luis Obispo,CALPCC,6079,US-CA,2020-CALPF-001621,18.18,26.95,6.53,0.03,2.27,4.34,3.11,5.73,0.19,0.51,2.4933333333333336,4.476666666666667,3.4,5.966666666666666,6.896666666666667,18.349999999999998,0.03,6.92,12.55,55.25,163.51,164.37,2.67
6386,-114.185689114,40.209788798,2020-07-22 20:32:59+00:00,2020-07-23 21:59:59+00:00,54.16,20.0,Natural,2020-07-22 01:24:00+00:00,WF,FI,40.207,-114.1865,{CE38BF97-3E65-4288-98B0-E4F0A50C3E72},10149,Elko,NVEIC,32007,US-NV,2020-NVEKD-010149,20.7,25.55,8.79,1.67,2.0,3.75,2.91,4.86,0.15,0.34,2.4450000000000003,4.455,3.505,5.720000000000001,6.41,22.04,1.73,8.58,14.64,47.38,145.27,82.25,1.55
6396,-108.858010383,33.6566153140001,2020-05-09 17:31:00+00:00,2020-05-11 15:59:59+00:00,9.8,2.0,Human,2020-05-08 21:27:00+00:00,WF,FI,33.69779,-108.8588,{9C018E70-A3DF-4860-8DCC-1736C0537E79},122,Catron,NMSDC,35003,US-NM,2020-NMGNF-000122,16.37,23.65,4.82,0.0,1.45,3.06,3.29,6.43,0.45,0.53,1.1099999999999999,2.16,2.5700000000000003,4.645,6.4375,15.07,2.3,-0.49,7.94,36.31,152.96,136.52,2.66
6398,-110.453210691,33.3727851900001,2020-09-11 17:10:00+00:00,2020-09-14 23:42:59+00:00,3.0,0.1,Human,2020-09-11 06:58:00+00:00,WF,FI,33.3668,-110.4471,{4E797F0F-3AEA-42FB-B2A1-5F6D17F9B725},2764,Gila,AZPHC,4007,US-AZ,2020-AZSCA-002764,21.9,30.79,6.65,0.0,1.86,3.58,2.8,4.98,0.27,0.47,2.0825,4.2225,3.2325,5.8575,6.485,23.8925,0.0,5.66,13.79,39.56,116.63,91.91,1.48
6399,-123.942514019,41.9771551270001,2020-08-27 04:34:00+00:00,2020-08-28 19:20:20+00:00,2.3,2.3,Human,2020-08-26 21:30:00+00:00,WF,FI,41.9741,-123.9432,{5F5086C1-7D73-4DFD-93D7-9FA479CC36C9},838,Del Norte,CANCIC,6015,US-CA,2020-CASRF-000838,20.26,30.62,6.65,0.01,0.09,0.19,1.97,2.46,0.2,0.46,0.10999999999999999,0.19666666666666668,2.3866666666666667,2.9133333333333336,6.103333333333334,20.99,0.01,6.77,13.51,46.44,124.13,121.78,1.73
6404,-117.720013016,41.9576726760001,2020-04-08 01:41:00+00:00,2020-04-08 22:08:00+00:00,8.96,1.0,Human,2020-04-07 20:39:59+00:00,WF,FI,41.95662,-117.7058,{60ED2233-DAEA-4208-8060-834CCE765943},20037,Humboldt,NVCNC,32013,US-NV,2020-NVWNA-020037,6.88,14.37,4.39,0.36,1.54,2.65,2.27,3.22,0.48,0.48,2.33,3.96,3.4349999999999996,5.045,4.025,7.550000000000001,0.36,-0.53,3.17,63.75,125.29,110.21,1.22
6407,-111.629011757,41.303506118,2020-11-02 00:59:59+00:00,2020-11-04 00:00:00+00:00,3.0,1.0,Human,2020-11-01 22:41:00+00:00,WF,FI,41.29847,-111.5807,{C3B92B78-6AD4-4974-B653-2E2885BE49F3},1123,Weber,UTNUC,49057,US-UT,2020-UTBRS-001123,8.55,17.93,2.5,0.0,0.9,1.34,1.77,2.66,0.38,0.45,0.955,1.3575,1.9775,2.7175000000000002,3.3274999999999997,10.69,0.0,-7.86,0.35,31.69,69.13,68.53,0.65
6418,-110.83861078,33.5355051940001,2020-05-11 20:26:00+00:00,2020-05-14 22:24:00+00:00,7.7,5.0,Natural,2020-05-10 21:10:00+00:00,WF,FI,33.49274,-110.8532,{D777563F-F548-4954-B915-FF931DC821A2},770,Gila,AZPHC,4007,US-AZ,2020-AZTNF-000770,21.95,31.26,8.85,1.96,2.65,4.91,3.86,6.77,0.48,0.52,2.5140000000000002,4.862,3.754,6.624,6.481999999999999,20.646,1.96,9.94,15.94,52.06,149.15,118.73,2.11
6430,-113.014811712,38.808425732,2020-06-26 02:36:59+00:00,2020-06-30 00:30:00+00:00,90.8,0.1,Natural,2020-06-24 23:26:00+00:00,WF,FI,39.06763,-112.8973,{E67C85E9-3CD8-4F2E-A45D-25A163A16ADD},200212,Millard,UTRFC,49027,US-UT,2020-UTRID-200212,28.55,37.02,4.64,0.0,1.68,4.91,2.31,6.98,0.18,0.42,3.2542857142857144,6.432857142857143,4.55,8.971428571428572,4.9957142857142856,23.71,0.39,0.07,14.31,17.81,160.69,128.02,2.41
6434,-121.591013598,41.5545053070001,2020-07-27 21:00:00+00:00,2020-07-29 20:09:00+00:00,2.0,0.1,Natural,2020-07-26 17:40:17+00:00,WF,FI,41.55682,-121.5935,{3EEB03CA-325F-4DA6-974E-CD0A70E97D10},528,Siskiyou,CAMICC,6093,US-CA,2020-CAMDF-000528,24.34,35.02,5.98,0.69,0.51,0.98,1.52,2.32,0.31,0.45,0.5375,0.955,1.595,2.5725,6.8675,23.75,3.42,3.87,14.1,31.0,146.77,129.48,2.17
6435,-111.464910916,33.683255181,2020-06-05 03:59:00+00:00,2020-06-06 23:39:00+00:00,5.0,2.0,Human,2020-06-05 02:15:00+00:00,WF,FI,33.66673,-111.4793,{CE1B220F-5337-4968-8A59-A2F81B34E1E0},1389,Maricopa,AZPHC,4013,US-AZ,2020-AZTNF-001389,29.56,34.58,6.16,0.06,1.98,4.34,2.88,6.08,0.2,0.44,2.49,4.5,3.535,6.045,6.375,27.125,0.06,5.01,17.29,21.62,158.38,95.34,1.91
6436,-110.447910686,33.323405184,2020-12-03 15:59:59+00:00,2020-12-03 15:59:59+00:00,8.5,8.5,Human,2020-11-28 03:17:59+00:00,WF,FI,33.3235,-110.4481,{81A704DB-3DF4-4B29-86ED-87EDAA4AE3F6},3233,Gila,AZPHC,4007,US-AZ,2020-AZSCA-003233,6.86,17.7,2.99,0.0,1.61,3.4,2.77,4.89,0.26,0.47,2.165,4.253333333333333,3.6166666666666667,6.0616666666666665,1.995,6.338333333333334,0.27,-5.0,0.93,49.69,69.91,70.1,0.66
6437,-115.597511833,35.301035153,2020-08-25 00:00:00+00:00,2020-09-13 00:59:59+00:00,43273.0,1.0,Natural,2020-08-15 22:21:59+00:00,WF,FI,35.3348,-115.5592,{60146AC0-3AC8-462B-AC80-60D31F1B4D96},12356,San Bernardino,CASBCC,6071,US-CA,2020-CAMNP-012356,34.53,42.23,6.9,0.0,1.52,2.69,2.2,3.18,0.07,0.37,2.2969999999999997,4.176,3.2306666666666666,5.202333333333333,5.249333333333333,29.766333333333332,4.27,6.58,20.55,19.81,142.31,131.7,2.55
6440,-106.701175345,39.716956565,2020-08-22 02:00:00+00:00,2020-08-23 23:00:00+00:00,9.0,3.0,Natural,2020-08-20 18:53:00+00:00,WF,FI,39.71493,-106.6915,{B07663A8-8CD5-4165-A9C7-66D7BA5B722E},388,Eagle,COGJC,8037,US-CO,2020-COGWD-000388,19.98,29.21,7.08,0.49,0.17,0.75,1.8,2.59,0.23,0.34,0.39,1.0325,1.795,2.715,5.5075,20.009999999999998,0.8400000000000001,4.26,12.12,41.44,133.05,99.52,1.85
6454,-111.311410833,32.954835088,2020-04-27 19:44:59+00:00,2020-04-28 03:00:00+00:00,1.19,1.0,Human,2020-04-26 20:58:00+00:00,WF,FI,32.95832,-111.3112,{927242FE-DDC0-4161-9230-ECB04CA09DB3},311,Pinal,AZTDC,4021,US-AZ,2020-AZA3S-000311,27.14,36.04,5.25,0.0,1.77,3.34,2.72,4.24,0.36,0.41,1.8033333333333335,3.5400000000000005,2.6933333333333334,4.56,5.25,26.576666666666668,0.0,3.29,15.22,24.69,150.62,150.71,2.55
6455,-113.257711582,37.210965528,2020-05-21 01:30:00+00:00,2020-05-21 21:30:00+00:00,150.0,3.0,Human,2020-05-20 00:46:00+00:00,WF,FI,37.21116,-113.2433,{055243C7-A124-4494-A929-8C3793015D0C},128,Washington,UTCDC,49053,US-UT,2020-UTSWS-000128,12.44,19.21,3.78,0.19,2.55,4.68,3.6,6.03,0.34,0.39,2.11,4.215,2.9450000000000003,5.385,3.505,14.265,0.19,-2.32,5.06,38.38,160.53,136.08,2.04
6459,-108.605097084,41.6485661510001,2020-08-20 02:00:00+00:00,2020-08-20 21:14:59+00:00,10.0,0.1,Human,2020-08-19 20:29:59+00:00,WF,FI,41.6529,-108.6094,{31E74B80-0F18-4378-8943-E3C1536D0D5B},200611,Sweetwater,WYCPC,56037,US-WY,2020-WYRSD-200611,24.16,30.63,8.12,0.0,2.86,5.02,4.02,6.23,0.12,0.37,2.5149999999999997,4.85,3.4799999999999995,5.965,7.754999999999999,23.585,0.11,7.07,15.62,36.69,132.9,109.93,2.01
6469,-113.305011336,34.4665051850001,2020-08-05 00:17:00+00:00,2020-08-05 18:00:00+00:00,8.0,0.1,Human,2020-08-03 17:55:59+00:00,WF,FI,34.46034,-113.2968,{389B20F5-DC65-446C-8A54-8A736E17DE19},1504,Yavapai,AZPDC,4025,US-AZ,2020-AZCRD-001504,31.51,39.5,5.19,0.0,3.09,5.98,4.44,7.73,0.15,0.37,3.236666666666667,5.8999999999999995,4.683333333333334,7.6933333333333325,4.72,30.316666666666666,0.0,2.23,16.87,16.38,148.91,149.16,2.62
6472,-117.13071204,34.567054978,2020-07-20 19:30:00+00:00,2020-07-21 00:59:59+00:00,82.0,0.1,Unknown,2020-07-19 17:19:59+00:00,WF,FI,34.52262,-117.1553,{922902BF-FA1D-4F19-B618-61FBE308A84B},10671,San Bernardino,CASBCC,6071,US-CA,2020-CACDD-010671,28.25,37.88,5.49,0.0,4.31,5.95,5.9,7.89,0.1,0.38,3.4599999999999995,5.086666666666667,4.743333333333333,6.763333333333333,5.533333333333334,28.286666666666665,0.0,3.37,15.81,22.44,156.78,157.23,2.88
6484,-111.306037206,33.2941353030001,2020-12-01 20:29:59+00:00,2020-12-03 00:59:59+00:00,1.7,1.0,Human,2020-11-30 22:47:59+00:00,WF,FI,33.29393,-111.3053,{317E34F0-CE18-4EB9-8918-42830219183E},2399,Pinal,AZPHC,4021,US-AZ,2020-AZPHD-002399,10.91,18.81,2.38,0.0,3.2,6.4,4.95,8.87,0.19,0.43,2.6550000000000002,4.69,4.17,6.5275,1.815,8.92,0.04,-7.06,1.93,28.19,68.7,63.77,0.59
6486,-110.832810734,32.906385105,2020-06-04 00:59:59+00:00,2020-06-06 00:59:59+00:00,49.0,20.0,Human,2020-06-01 21:16:00+00:00,WF,FI,32.9001,-110.8434,{28D65261-5B6A-4126-BB35-4CD31D7100C5},694,Pinal,AZTDC,4021,US-AZ,2020-AZA3S-000694,29.55,37.88,7.93,0.08,1.84,3.02,2.66,4.17,0.2,0.46,2.225,4.235,3.2383333333333333,5.6933333333333325,6.6933333333333325,28.963333333333335,0.54,8.47,19.01,30.81,158.94,136.06,2.65
6507,-112.733411875,40.541945947,2020-07-05 02:03:59+00:00,2020-07-06 17:45:59+00:00,1.7,1.0,Human,2020-07-04 23:58:00+00:00,WF,FI,40.64964,-112.685,{D9EB9836-A007-45A2-81D2-6BB231C5FFAD},414,Tooele,UTNUC,49045,US-UT,2020-UTSLD-000414,25.64,33.08,5.74,0.03,2.55,3.83,3.49,5.46,0.38,0.45,2.013333333333333,3.4066666666666667,2.81,4.926666666666667,6.166666666666667,25.840000000000003,0.03,2.62,14.12,26.31,161.52,160.24,2.87
6508,-123.633514012,42.204675169,2020-04-18 06:11:59+00:00,2020-04-27 21:45:00+00:00,3.2,3.2,Human,2020-04-18 02:12:00+00:00,WF,FI,42.20467,-123.6335,{78408C93-F7E1-45E8-BBFD-A300A431C81D},66,Josephine,ORRVC,41033,US-OR,2020-ORMED-000066,7.87,11.24,6.1,0.15,0.14,0.43,1.63,2.87,0.81,0.77,0.151,0.44699999999999995,1.456,2.388,6.958,10.006,13.02,5.59,6.73,86.38,128.17,95.26,1.28
