X,Y,ContainmentDateTime,ControlDateTime,DailyAcres,DiscoveryAcres,FireCause,FireDiscoveryDateTime,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,IrwinID,LocalIncidentIdentifier,POOCounty,POODispatchCenterID,POOFips,POOState,UniqueFireIdentifier,total_acres,fire_id
-119.731036961,39.1426522630001,2021-07-06 02:44:00+00:00,2021-07-13 02:44:00+00:00,171.0,0.1,Natural,2021-07-02 23:48:00+00:00,WF,FI,39.1,-119.7229,{B86BB0A0-1A2A-439E-BA18-B170B09ADC24},030396,Carson City,NVSFC,32510,US-NV,2021-NVCCFX-030396,171.1,11001
-113.186911698,38.3935456720001,2021-07-03 15:45:00+00:00,2021-07-04 18:30:00+00:00,5.0,5.0,Natural,2021-07-02 23:48:00+00:00,WF,FI,38.3476,-113.2039,{1B526366-8B28-422C-95F7-1A3A8C14251F},000409,Beaver,UTCDC,49001,US-UT,2021-UTCCD-000409,10.0,11004
-119.211312785,38.4128952360001,2021-07-09 16:28:59+00:00,2021-07-10 23:38:00+00:00,39.0,0.1,Natural,2021-07-03 18:46:59+00:00,WF,FI,38.41117,-119.2492,{1E487B21-4039-4160-9DA7-D6D94BF32321},030408,Mono,NVSFC,06051,US-CA,2021-NVHTF-030408,39.1,11017
-115.007112609,42.537485964,2021-07-05 02:00:00+00:00,2021-07-06 02:00:00+00:00,5408.9,1.0,Human,2021-07-03 17:19:59+00:00,WF,FI,42.54762,-114.9869,{47659E60-326D-48A4-AA71-9BD0D4087EBF},000173,Twin Falls,IDSCC,16083,US-ID,2021-IDTFD-000173,5409.9,11018
-107.570810118,33.757835395,2021-07-11 18:00:00+00:00,2021-07-17 17:48:59+00:00,2.0,1.0,Natural,2021-07-03 22:29:27+00:00,WF,FI,33.76121,-107.5666,{8F05439F-F698-493F-A7D1-D7C280C44514},000304,Socorro,NMABC,35053,US-NM,2021-NMCIF-000304,3.0,11044
-117.461210291,34.256762473,2021-07-05 20:06:00+00:00,2021-07-06 00:49:59+00:00,8.44,1.0,Human,2021-07-04 20:56:00+00:00,WF,FI,34.25699,-117.4579,{FA866633-5CE9-45B0-9248-BCB9B4ACBD68},010482,San Bernardino,CASBCC,06071,US-CA,2021-CABDF-010482,9.44,11072
-117.173413013,42.555725776,2021-07-06 13:57:59+00:00,2021-07-06 14:29:59+00:00,40.0,1.0,Natural,2021-07-05 02:58:00+00:00,WF,FI,42.54494,-117.1631,{078642CE-CBC8-4983-AFD2-FDEC973BCC87},000121,Malheur,ORVAC,41045,US-OR,2021-ORVAD-000121,41.0,11106
-122.743613723,41.215275182,2021-07-10 18:52:00+00:00,2021-07-13 22:57:59+00:00,11.0,1.0,Human,2021-07-05 13:44:00+00:00,WF,FI,41.2056,-122.7427,{A127B249-EF74-4ED4-8922-72644E3C5EAD},001013,Trinity,CARICC,06105,US-CA,2021-CASHF-001013,12.0,11115
-113.268211583,37.1951355250001,2021-07-05 16:04:00+00:00,2021-07-06 17:45:00+00:00,2.0,2.0,Human,2021-07-05 04:46:00+00:00,WF,FI,37.20104,-113.2689,{71D8C573-42E8-4F42-A6B6-1694FBFEEC59},000418,Washington,UTCDC,49053,US-UT,2021-UTSWS-000418,4.0,11116
-119.856912917,38.6277752080001,2021-10-26 20:00:00+00:00,2021-10-26 20:00:00+00:00,68637.0,0.1,Natural,2021-07-04 18:57:00+00:00,WF,FI,38.6314,-119.9115,{B30866D5-FE66-4103-9B00-07ABE902A13F},030419,Alpine,NVSFC,06003,US-CA,2021-NVHTF-030419,68637.1,11120
-112.495711483,37.674695635,2021-07-07 03:00:00+00:00,2021-07-09 03:00:00+00:00,16.0,1.0,Natural,2021-07-05 18:52:00+00:00,WF,FI,37.6562,-112.4396,{D406A29B-1BDC-49BF-9A63-8AACA5E8A12F},000419,Garfield,UTCDC,49017,US-UT,2021-UTCCD-000419,17.0,11144
-120.65501349,41.8185054090001,2021-07-13 00:22:00+00:00,2021-07-21 00:40:00+00:00,1011.0,0.1,Natural,2021-07-05 21:39:00+00:00,WF,FI,41.81785,-120.6391,{94CC574A-B0B6-422B-B399-6431FC4FC5A1},000781,Modoc,CAMICC,06049,US-CA,2021-CAMDF-000781,1011.1,11145
-121.420913742,42.6159153990001,2021-08-14 12:59:59+00:00,2021-11-23 16:44:00+00:00,413717.0,1.0,Natural,2021-07-06 20:42:00+00:00,WF,FI,42.60924,-121.3781,{0BA1C51B-1EEF-4081-BB65-76EC999F95C6},210321,Klamath,ORLFC,41035,US-OR,2021-ORFWF-210321,413718.0,11196
-110.759510835,34.4477053250001,2021-07-18 19:20:00+00:00,2021-07-18 19:31:00+00:00,6.0,0.1,Natural,2021-07-06 20:31:17+00:00,WF,FI,34.48642,-110.8854,{9008D196-2A78-4FD1-B6AE-C48D1D210D5F},000793,Coconino,AZSDC,04005,US-AZ,2021-AZASF-000793,6.1,11202
-117.786895615,38.9999223990001,2021-07-10 01:44:59+00:00,2021-07-10 17:00:00+00:00,3.85,0.1,Natural,2021-07-07 15:08:00+00:00,WF,FI,38.98214,-117.7726,{E7A3DA5E-432D-4DB7-B838-89FEBCD23B48},020127,Nye,NVCNC,32023,US-NV,2021-NVHTF-020127,3.95,11222
-107.645610781,40.3366233090001,2021-07-07 23:00:00+00:00,2021-07-10 17:19:59+00:00,18.7,1.0,Human,2021-07-07 21:49:00+00:00,WF,FI,40.40408,-107.5726,{7E47A3D3-123E-4D5E-8708-E3982D3B0DFA},000249,Moffat,COCRC,08081,US-CO,2021-COMFX-000249,19.7,11229
-109.724210601,34.1581053410001,2021-09-22 18:59:59+00:00,2021-09-22 19:01:00+00:00,1063.0,0.1,Natural,2021-07-07 19:57:00+00:00,WF,FI,34.16193,-109.7375,{F1B3DE00-D58E-40FF-AF91-CE3C84389F80},000801,Apache,AZSDC,04001,US-AZ,2021-AZASF-000801,1063.1,11231
-118.679412577,37.370405175,2021-07-09 01:02:00+00:00,2021-07-10 19:17:00+00:00,24.7,3.0,Undetermined,2021-07-07 22:15:59+00:00,WF,FI,37.40583,-118.6422,{479EBB52-9370-4D16-94CF-8BFDC413B2AB},001607,Inyo,CAOVCC,06027,US-CA,2021-CAINF-001607,27.7,11233
-111.71561148,39.0271158510001,2021-07-12 23:00:00+00:00,2021-07-17 21:00:00+00:00,48.0,1.0,Human,2021-07-07 23:05:00+00:00,WF,FI,39.02324,-111.7515,{D9F458B9-5F4A-4F96-BFCF-A1C1B4417F60},210279,Sevier,UTRFC,49041,US-UT,2021-UTSCS-210279,49.0,11236
-109.860510611,33.9249153000001,2021-07-09 22:27:00+00:00,2021-07-13 18:25:00+00:00,3.0,0.1,Natural,2021-07-07 21:58:00+00:00,WF,FI,33.93108,-109.8339,{80293BB4-3FC2-4CE4-9A26-BFA99AC05E0E},000802,Navajo,AZSDC,04017,US-AZ,2021-AZFTA-000802,3.1,11237
-108.351110401,35.2307855700001,2021-07-08 23:25:00+00:00,2021-07-30 18:59:59+00:00,13.01,1.0,Natural,2021-07-07 22:58:12+00:00,WF,FI,35.22677,-108.3346,{6EF5A436-B826-4445-8F59-3ADCEDE5E023},000313,Cibola,NMABC,35006,US-NM,2021-NMCIF-000313,14.01,11238
-111.167479056,33.7915745220001,2021-07-05 21:51:00+00:00,2021-07-13 23:45:00+00:00,15.0,0.1,Natural,2021-07-03 23:42:51+00:00,WF,FI,33.76069,-111.2053,{53026FB0-3C12-4D96-A235-F37CF8AC57F1},001802,Gila,AZPHC,04007,US-AZ,2021-AZTNF-001802,15.1,11240
-111.174510864,33.7470052050001,2021-07-05 21:51:00+00:00,2021-07-13 23:45:00+00:00,5.0,0.1,Natural,2021-07-03 23:56:51+00:00,WF,FI,33.747,-111.1745,{0951EE93-EED5-4F5B-9EED-CD6E9F447C9A},001803,Gila,AZPHC,04007,US-AZ,2021-AZTNF-001803,5.1,11241
-112.136711914,41.6775861180001,2021-07-08 14:29:59+00:00,2021-07-14 21:59:59+00:00,2.0,1.0,Human,2021-07-08 13:15:00+00:00,WF,FI,41.67758,-112.1367,{83F3862B-5D5A-4E1F-8D5F-82096E638648},000462,Box Elder,UTNUC,49003,US-UT,2021-UTBRS-000462,3.0,11248
-114.582011865,37.508338473,2021-07-09 17:15:00+00:00,2021-07-12 00:59:59+00:00,1.8,2.0,Human,2021-07-08 22:39:00+00:00,WF,FI,37.508333,-114.582,{A7547FAD-D2C5-40EE-8100-B10087FD343C},040087,Lincoln,NVECC,32017,US-NV,2021-NVELD-040087,3.8,11265
-112.803011295,35.1155352970001,2021-07-13 00:59:59+00:00,2021-07-13 00:59:59+00:00,2.5,0.1,Natural,2021-07-09 03:17:00+00:00,WF,FI,35.21821,-112.7174,{270EB0D8-07C5-4D8D-ACAF-22412C7D9FE2},001239,Yavapai,AZPDC,04025,US-AZ,2021-AZA5S-001239,2.6,11274
-106.823710647,40.7270064190001,2021-10-14 20:00:00+00:00,2021-10-28 15:59:59+00:00,7586.0,0.1,Natural,2021-07-09 19:11:00+00:00,WF,FI,40.8269,-106.8962,{8654E033-6F77-4C50-848F-34B19CFA489E},000260,Routt,COCRC,08107,US-CO,2021-WYMRF-000260,7586.1,11286
-113.120211221,33.4511650630001,2021-07-13 17:53:00+00:00,2021-07-13 17:53:00+00:00,350.0,1.0,Human,2021-07-09 19:52:00+00:00,WF,FI,33.43737,-113.1628,{36F264C1-400C-46DD-B338-AB002C161AB8},001247,Maricopa,AZPDC,04013,US-AZ,2021-AZA4S-001247,351.0,11288
-118.733512318,34.6343948910001,2021-07-11 00:25:00+00:00,2021-07-11 00:25:00+00:00,4.0,1.0,Human,2021-07-09 21:11:00+00:00,WF,FI,34.63448,-118.7344,{90C7F254-DCFA-4404-A787-B163D1CA9E44},002503,Los Angeles,CAANCC,06037,US-CA,2021-CAANF-002503,5.0,11292
-107.835810836,40.4403103080001,2021-07-12 23:29:59+00:00,2021-07-17 19:50:00+00:00,60.0,1.0,Natural,2021-07-09 13:44:59+00:00,WF,FI,40.44221,-107.8755,{892606F5-1D6A-40C0-9365-1A2AC7369CAA},000257,Moffat,COCRC,08081,US-CO,2021-COLSD-000257,61.0,11294
-109.753426119,41.543771894,2021-07-10 17:45:00+00:00,2021-07-11 20:45:00+00:00,1.4,1.0,Human,2021-07-09 21:39:00+00:00,WF,FI,41.52607,-109.8564,{F2145DAB-AF8F-4995-B840-3D88CCADD888},210338,Sweetwater,WYCPC,56037,US-WY,2021-WYRSD-210338,2.4,11295
-108.238210543,37.045985832,2021-07-10 20:08:00+00:00,2021-08-03 19:44:59+00:00,1.1,1.0,Natural,2021-07-09 20:58:00+00:00,WF,FI,37.03183,-108.1719,{758EC823-F35F-45F5-BD8C-4D63F02B3CC4},000681,La Plata,CODRC,08067,US-CO,2021-COSUA-000681,2.1,11296
-121.302213585,41.7600653470001,2021-07-15 23:44:00+00:00,2021-07-19 22:44:59+00:00,110.0,0.1,Human,2021-07-09 23:41:00+00:00,WF,FI,41.81224,-121.2909,{23734560-0C20-4867-9E06-4150358AC117},000839,Modoc,CAMICC,06049,US-CA,2021-CAMDF-000839,110.1,11302
-105.319210444,41.8012266700001,2021-07-11 03:59:59+00:00,2021-07-21 21:00:00+00:00,276.0,1.0,Natural,2021-07-09 22:49:00+00:00,WF,FI,41.80418,-105.3009,{9DAC5879-C064-43D6-BBD7-3A0EC0C7B0B9},210339,Albany,WYCPC,56001,US-WY,2021-WYRAD-210339,277.0,11303
-119.746146254,38.827350632,2021-07-10 05:58:00+00:00,2021-07-11 02:32:59+00:00,9.9,1.0,Natural,2021-07-09 23:26:00+00:00,WF,FI,38.82333,-119.7476,{F9A3E915-56D1-4CFD-84F5-819D1DB65697},030444,Douglas,NVSFC,32005,US-NV,2021-NVHTF-030444,10.9,11305
-111.55631096,34.014865222,2021-07-19 20:29:59+00:00,2021-07-22 20:29:59+00:00,2148.0,0.1,Natural,2021-07-09 00:04:00+00:00,WF,FI,34.04455,-111.5281,{87C0717E-11E6-4F16-BAA2-356FD0E89227},001883,Yavapai,AZPHC,04025,US-AZ,2021-AZTNF-001883,2148.1,11307
-112.364711363,36.763115532,2021-07-10 17:40:00+00:00,2021-07-11 01:15:00+00:00,1.5,1.0,Human,2021-07-09 22:28:59+00:00,WF,FI,36.77584,-112.3826,{57791147-04B6-4F73-91EF-1355D55B999D},000442,Coconino,UTCDC,04005,US-AZ,2021-AZASD-000442,2.5,11309
-107.939210169,33.3678353170001,2021-07-11 20:35:00+00:00,2021-07-12 20:45:00+00:00,2.0,2.0,Natural,2021-07-09 21:17:45+00:00,WF,FI,33.37595,-107.9404,{9B94F063-4AFB-4D72-B4F6-13F1A5E0F7E3},000542,Sierra,NMSDC,35051,US-NM,2021-NMGNF-000542,4.0,11310
-113.033311607,37.8502056190001,2021-07-11 00:00:00+00:00,2021-07-11 23:00:00+00:00,52.0,1.0,Human,2021-07-09 23:31:00+00:00,WF,FI,37.8629,-113.0348,{986B625A-691B-40DE-A6B2-D348A8DFA564},000443,Iron,UTCDC,49021,US-UT,2021-UTSWS-000443,53.0,11311
-111.008264041,33.483333627,2021-07-12 20:57:00+00:00,2021-07-15 02:00:00+00:00,30.0,0.1,Natural,2021-07-09 23:47:44+00:00,WF,FI,33.41548,-111.0283,{3FFAEFF8-60CF-4BCE-B4C7-5A016C38A6AD},001897,Gila,AZPHC,04007,US-AZ,2021-AZTNF-001897,30.1,11312
-107.546310114,33.767115398,2021-07-25 22:30:00+00:00,2021-07-27 21:59:59+00:00,3.0,0.1,Natural,2021-07-09 23:05:55+00:00,WF,FI,33.75844,-107.5679,{C4451DF9-0916-43E9-B573-5054D214E1FC},000317,Socorro,NMABC,35053,US-NM,2021-NMCIF-000317,3.1,11314
-113.403211542,36.5413654380001,2021-07-10 04:05:00+00:00,2021-07-14 22:30:00+00:00,2.6,1.0,Natural,2021-07-10 00:56:00+00:00,WF,FI,36.5451,-113.3876,{D6BB25DA-8CC5-4B8D-B752-A68F051FCFA6},000444,Mohave,UTCDC,04015,US-AZ,2021-AZASD-000444,3.6,11321
-113.814211589,36.221995373,2021-07-11 16:44:59+00:00,2021-07-11 16:44:59+00:00,636.0,1.0,Natural,2021-07-10 13:49:00+00:00,WF,FI,36.22199,-113.8142,{F755929C-0509-4E6B-A464-73475677977A},000446,Mohave,UTCDC,04015,US-AZ,2021-AZASD-000446,637.0,11329
-113.794411584,36.2064453730001,2021-07-21 00:45:00+00:00,2021-07-29 16:50:00+00:00,9174.98,1.0,Natural,2021-07-10 15:56:00+00:00,WF,FI,36.20644,-113.7944,{3C7B9892-D640-438A-A8BB-67851939798A},000447,Mohave,UTCDC,04015,US-AZ,2021-AZASD-000447,9175.98,11330
-113.390262334,34.829315036,2021-07-13 19:50:00+00:00,2021-07-21 00:59:59+00:00,734.0,254.0,Natural,2021-07-10 01:23:00+00:00,WF,FI,34.64848,-113.4671,{696D2EFE-31A1-4DA8-9785-6C70750D95D4},001143,Mohave,AZPDC,04015,US-AZ,2021-AZCRD-001143,988.0,11334
-118.707112533,36.9205251290001,2021-07-19 00:42:00+00:00,2021-08-20 17:00:00+00:00,106.0,0.3,Natural,2021-07-10 14:54:00+00:00,WF,FI,36.92052,-118.7071,{97EBB2D0-CA38-4CC1-B4C9-9C249D93B4A3},000053,Fresno,CASQCC,06019,US-CA,2021-CAKNP-000053,106.3,11336
-112.149211086,34.1323752050001,2021-07-11 02:29:59+00:00,2021-07-15 18:59:59+00:00,5.5,3.0,Human,2021-07-10 20:08:00+00:00,WF,FI,34.1329,-112.1459,{EFCC371B-9A91-40B0-A879-A8B2C471BE74},001150,Yavapai,AZPDC,04025,US-AZ,2021-AZPHD-001150,8.5,11352
-120.400013014,38.7056381740001,2021-07-11 21:27:59+00:00,2021-07-14 00:41:00+00:00,1.5,0.1,Human,2021-07-10 22:01:17+00:00,WF,FI,38.705633,-120.4,{50D78969-4DBB-430F-9399-AC0908F4E887},019850,El Dorado,CACICC,06017,US-CA,2021-CAENF-019850,1.6,11357
-107.722910424,36.962435853,2021-07-15 18:40:00+00:00,2021-08-02 16:05:00+00:00,48.0,1.0,Natural,2021-07-10 22:23:00+00:00,WF,FI,36.96231,-107.6924,{91997C61-0AF9-4E63-B9E5-0292E94096A8},000324,San Juan,NMTDC,35045,US-NM,2021-NMFAD-000324,49.0,11361
-109.030810398,33.367985262,2021-07-12 20:40:00+00:00,2021-07-20 21:11:00+00:00,3.0,0.1,Natural,2021-07-10 20:18:20+00:00,WF,FI,33.37963,-108.9473,{1E139AA7-26CF-4A89-949D-0287100D3BA6},000564,Catron,NMSDC,35003,US-NM,2021-NMGNF-000564,3.1,11364
-113.608611488,35.5550553040001,2021-07-12 23:25:00+00:00,2021-07-12 23:27:00+00:00,2.0,2.0,Natural,2021-07-10 21:30:00+00:00,WF,FI,35.55505,-113.6086,{0D289BD1-D61F-4A98-8D58-67BA6A0F4AED},000680,Mohave,AZWDC,04015,US-AZ,2021-AZTCA-000680,4.0,11380
-108.197310527,36.9694558250001,2021-07-13 18:14:59+00:00,2021-07-16 23:00:00+00:00,7.5,10.0,Human,2021-07-11 15:49:59+00:00,WF,FI,36.96945,-108.1973,{581B53CF-2682-4E7B-8430-4B9199C26DFD},000331,San Juan,NMTDC,35045,US-NM,2021-NMN1S-000331,17.5,11381
-111.539610947,33.8890852060001,2021-07-26 23:29:59+00:00,2021-07-26 23:29:59+00:00,1115.0,0.1,Natural,2021-07-11 03:20:59+00:00,WF,FI,33.90442,-111.5851,{6C637E6B-6609-45D0-BED7-C75756A63B05},001921,Maricopa,AZPHC,04013,US-AZ,2021-AZTNF-001921,1115.1,11390
-110.944484664,33.700889601,2021-07-11 19:47:00+00:00,2021-07-20 17:23:00+00:00,22.4,0.1,Natural,2021-07-11 01:31:05+00:00,WF,FI,33.70405,-111.0639,{4BB298B6-865B-4F2E-8D5D-F5C3DA943A6B},001913,Gila,AZPHC,04007,US-AZ,2021-AZTNF-001913,22.5,11391
-114.082611568,35.4511152630001,2021-07-17 18:25:00+00:00,2021-07-20 18:58:00+00:00,1343.0,1.0,Undetermined,2021-07-11 18:30:00+00:00,WF,FI,35.47385,-114.064,{2AC8F76B-8C75-48F2-B503-58731D37DE83},001176,Mohave,AZPDC,04015,US-AZ,2021-AZCRD-001176,1344.0,11396
-110.123210559,32.445895072,2021-07-16 21:09:00+00:00,2021-07-16 21:09:00+00:00,378.0,0.1,Natural,2021-07-11 01:20:00+00:00,WF,FI,32.67075,-110.205,{65CA849C-4F8A-42BD-8285-93CEA17FEEA8},001276,Graham,AZTDC,04009,US-AZ,2021-AZA3S-001276,378.1,11397
-121.977313615,41.273405252,2021-07-16 00:00:00+00:00,2021-10-25 22:30:00+00:00,357.0,1.0,Human,2021-07-11 22:08:00+00:00,WF,FI,41.29124,-121.8004,{298E6FEA-3C0A-4EF5-A4E8-26F913EF171F},001067,Siskiyou,CARICC,06093,US-CA,2021-CASHF-001067,358.0,11407
-112.501211624,38.9146157810001,2021-07-12 00:30:00+00:00,2021-07-13 20:15:00+00:00,7.1,1.0,Human,2021-07-11 22:11:00+00:00,WF,FI,38.91306,-112.496,{B863D02C-CE39-4C8C-8F0B-7341758172D6},210291,Millard,UTRFC,49027,US-UT,2021-UTSCS-210291,8.1,11409
-119.958413042,39.4879252760001,2021-07-16 02:51:59+00:00,2021-07-16 17:29:59+00:00,67.0,0.1,Undetermined,2021-07-11 23:51:00+00:00,WF,FI,39.49829,-119.9361,{E53CC5EF-B69F-4DE6-BC98-20650B322E0C},030461,Washoe,NVSFC,32031,US-NV,2021-NVHTF-030461,67.1,11412
-113.34551223,42.1763060700001,2021-07-12 03:59:59+00:00,2021-07-13 02:00:00+00:00,75.06,30.0,Human,2021-07-11 22:25:00+00:00,WF,FI,42.18098,-113.3458,{5E43D0BF-3E1C-4B86-8B93-D0048888780B},000203,Cassia,IDSCC,16031,US-ID,2021-IDTFD-000203,105.06,11413
-113.682111474,35.241535261,2021-07-12 21:56:00+00:00,2021-07-12 23:00:00+00:00,8.0,8.0,Natural,2021-07-11 00:43:59+00:00,WF,FI,35.23298,-113.7386,{B504804C-26DE-41AB-AACE-A83A09377175},001273,Mohave,AZPDC,04015,US-AZ,2021-AZA5S-001273,16.0,11414
-112.542611184,34.4019252190001,2021-07-14 01:15:00+00:00,2021-07-19 17:22:00+00:00,48.0,1.0,Natural,2021-07-12 01:22:14+00:00,WF,FI,34.42291,-112.5875,{ADE741EE-458A-4289-BA59-32D5E22F9153},001187,Yavapai,AZPDC,04025,US-AZ,2021-AZPNF-001187,49.0,11419
-113.751511685,37.286505504,2021-07-12 18:59:59+00:00,2021-07-14 20:00:00+00:00,21.0,1.0,Natural,2021-07-12 02:25:00+00:00,WF,FI,37.2861,-113.7624,{CB120E5D-30CC-4BD2-990E-C93663BF2D03},000462,Washington,UTCDC,49053,US-UT,2021-UTSWS-000462,22.0,11420
-120.156976195,35.0773447280001,2021-07-13 03:00:00+00:00,2021-07-16 00:20:00+00:00,6.0,1.0,Undetermined,2021-07-12 05:31:00+00:00,WF,FI,35.07645,-120.1562,{0E641EC0-69C8-44FF-BD18-F22E39999A25},001818,Santa Barbara,CALPCC,06083,US-CA,2021-CALPF-001818,7.0,11423
-118.874512657,37.802445203,2021-07-28 22:27:00+00:00,2021-11-01 00:59:59+00:00,2968.0,1.0,Natural,2021-07-12 16:34:59+00:00,WF,FI,37.80244,-118.8745,{2D98ADAA-65B2-4E85-BDF5-FED3B385269D},001695,Mono,CAOVCC,06051,US-CA,2021-CAINF-001695,2969.0,11431
-114.124344778,37.5005055030001,2021-07-14 23:47:00+00:00,2021-07-16 20:29:59+00:00,73.0,1.0,Natural,2021-07-12 19:05:59+00:00,WF,FI,37.51154,-114.12834,{66DBDA18-18DB-4BAD-92A0-BA5A0BC82797},040092,Lincoln,NVECC,32017,US-NV,2021-NVELD-040092,74.0,11434
-108.931710393,33.580955299,2021-07-13 19:08:00+00:00,2021-07-20 18:36:59+00:00,3.12,1.0,Natural,2021-07-11 20:48:00+00:00,WF,FI,33.5379,-108.8264,{02ED73D3-841B-41C1-AE52-D7DB6392D640},000576,Catron,NMSDC,35003,US-NM,2021-NMGNF-000576,4.12,11439
-114.190611786,37.4577384940001,2021-07-15 14:29:59+00:00,2021-07-15 14:29:59+00:00,5.0,5.0,Natural,2021-07-12 20:27:00+00:00,WF,FI,37.458167,-114.188167,{7676A993-C5E2-47E4-BF48-7F42417FC092},040093,Lincoln,NVECC,32017,US-NV,2021-NVELD-040093,10.0,11443
-114.107911802,37.7483455330001,2021-07-15 14:29:59+00:00,2021-07-15 17:00:00+00:00,9.65,1.0,Natural,2021-07-12 23:03:59+00:00,WF,FI,37.74185,-114.11215,{4170A92F-B377-40C4-BA2E-0BE116C1FCE7},040095,Lincoln,NVECC,32017,US-NV,2021-NVELD-040095,10.65,11451
-113.697211642,36.9738254710001,2021-07-16 22:30:00+00:00,2021-07-24 00:00:00+00:00,2063.0,1.0,Human,2021-07-13 02:22:00+00:00,WF,FI,36.97022,-113.6918,{701005F8-73FD-466F-8515-A56FAF7DB546},000474,Mohave,UTCDC,04015,US-AZ,2021-AZASD-000474,2064.0,11472
-121.516013738,42.5003553820001,2021-07-24 20:40:00+00:00,2021-07-24 20:40:00+00:00,3.23,1.0,Undetermined,2021-07-13 01:38:00+00:00,WF,FI,42.50007,-121.5152,{A46CAE67-B7ED-4A39-827A-B1815561039E},210331,Klamath,ORLFC,41035,US-OR,2021-OR981S-210331,4.23,11474
-107.910410231,34.290845457,2021-07-22 18:58:00+00:00,2021-07-25 18:20:00+00:00,2.0,1.6,Natural,2021-07-12 23:38:38+00:00,WF,FI,34.28814,-107.9056,{7A263056-68F1-4D33-B9A4-AAEB48286DAC},000322,Catron,NMABC,35003,US-NM,2021-NMCIF-000322,3.6,11477
-111.580810959,33.9375152100001,2021-07-19 20:29:59+00:00,2021-07-22 20:29:59+00:00,18.0,0.1,Natural,2021-07-11 14:13:00+00:00,WF,FI,33.93604,-111.5837,{7C051C90-67FF-430E-9CD7-8E9E5E39B2BC},001924,Maricopa,AZPHC,04013,US-AZ,2021-AZTNF-001924,18.1,11483
-113.635011682,37.4663555330001,2021-07-13 19:57:59+00:00,2021-07-15 19:37:00+00:00,2.0,1.0,Human,2021-07-13 04:27:00+00:00,WF,FI,37.48424,-113.6523,{1A48F6AA-FC94-4D3A-9851-D47D52A8B40A},000477,Washington,UTCDC,49053,US-UT,2021-UTDIF-000477,3.0,11488
-109.219118963,41.2423789010001,2021-07-18 23:00:00+00:00,2021-07-22 00:00:00+00:00,177.0,1.0,Natural,2021-07-13 18:56:00+00:00,WF,FI,41.24327,-109.2156,{EC3698D1-7EA5-4EFF-8CC1-AE7F9E8C9C86},210365,Sweetwater,WYCPC,56037,US-WY,2021-WYRSD-210365,178.0,11500
-114.202311513,34.5604951460001,2021-07-16 14:00:00+00:00,2021-07-19 15:00:00+00:00,205.0,1.0,Natural,2021-07-13 19:43:00+00:00,WF,FI,34.54812,-114.1879,{91F5732D-B4C7-483F-A38B-A8B5648D9FF4},001206,Mohave,AZPDC,04015,US-AZ,2021-AZCRD-001206,206.0,11506
-109.000841138,40.8126222660001,2021-07-15 00:00:00+00:00,2021-07-15 23:45:00+00:00,10.6,1.0,Natural,2021-07-13 22:09:00+00:00,WF,FI,40.80968,-108.9967,{7967F6DC-5394-42DA-860B-CCB06D0A04D9},000273,Moffat,COCRC,08081,US-CO,2021-COLSD-000273,11.6,11529
-108.802310778,38.154015945,2021-07-15 18:00:00+00:00,2021-07-16 21:00:00+00:00,5.0,2.0,Natural,2021-07-14 00:48:00+00:00,WF,FI,38.16859,-108.8238,{C5EDA529-CAF2-47FB-A19B-B30528C9DA26},000173,Montrose,COMTC,08085,US-CO,2021-COSJD-000173,7.0,11548
-120.557096075,38.9896721860001,2021-07-16 20:48:00+00:00,2021-07-17 01:08:00+00:00,7.0,0.1,Human,2021-07-14 07:44:54+00:00,WF,FI,38.989667,-120.557083,{8700CD5F-F824-4A00-8414-02FCC86CBAE3},020301,Placer,CACICC,06061,US-CA,2021-CAENF-020301,7.1,11553
-120.100012898,38.1442251460001,2021-07-16 21:43:59+00:00,2021-07-19 21:22:00+00:00,4.4,1.0,Human,2021-07-14 13:27:00+00:00,WF,FI,38.14353,-120.0997,{B74D36DD-C6C2-445D-B1BB-B8596E24303C},001632,Tuolumne,CASTCC,06109,US-CA,2021-CASTF-001632,5.4,11556
-113.542412294,42.3384360700001,2021-07-17 21:25:00+00:00,2021-07-20 23:00:00+00:00,300.5,5.0,Human,2021-07-14 17:51:00+00:00,WF,FI,42.31214,-113.611,{111E216C-1A1D-4504-B136-95E9817E4B43},000207,Cassia,IDSCC,16031,US-ID,2021-IDSTF-000207,305.5,11569
-118.420612509,37.1458251710001,2021-07-24 01:12:59+00:00,2021-07-24 01:12:59+00:00,6.0,0.5,Natural,2021-07-14 20:18:00+00:00,WF,FI,37.14372,-118.4706,{4BB80EAC-6249-4256-AE5B-7A1B5CDDABDD},001723,Inyo,CAOVCC,06027,US-CA,2021-CAINF-001723,6.5,11581
-112.045511333,37.0937355940001,2021-07-18 23:55:00+00:00,2021-07-22 20:15:00+00:00,113.0,1.0,Natural,2021-07-15 20:38:00+00:00,WF,FI,37.12104,-111.9933,{9B288C27-D7F5-476B-A1D5-F47583FA5E5E},000505,Kane,UTCDC,49025,US-UT,2021-UTCCD-000505,114.0,11624
-109.784911105,39.2125960120001,2021-07-17 17:47:00+00:00,2021-07-19 22:40:00+00:00,4.0,0.7,Natural,2021-07-15 21:55:00+00:00,WF,FI,39.21265,-109.785067,{2F999DD8-CF85-42AB-A794-1BF8DF24265D},100179,Grand,UTUBC,49019,US-UT,2021-UTUOA-100179,4.7,11635
