sum_rain,sum_snow,DiscoveryAcres,total_acres,temp_2m,temp_2m_max,humidity,rain,wind_speed_2m,wind_speed_2m_max,wind_speed_10m,wind_speed_10m_max,surface_soil_wetness_5cm_below,surface_soil_wetness_to_bedrock,landcover_class
45.42,0.04,3.0,10.0,18.65,27.36,4.03,0.0,2.84,5.88,3.94,7.73,0.13,0.37,472
97.09,1.24,0.1,1.7000000000000002,12.69,21.22,2.99,0.0,4.22,6.17,7.09,10.05,0.31,0.41,158
159.71,0.02,1.0,2.3,14.77,18.74,6.65,0.0,1.96,2.88,2.69,3.73,0.49,0.52,557
78.44,1.39,1.0,3.0,16.69,26.23,3.97,0.0,4.09,5.69,5.73,7.53,0.25,0.34,474
56.81,5.1000000000000005,1.0,3.0,6.24,16.4,1.77,0.0,2.41,5.09,3.76,7.14,0.32,0.38,557
466.02,8.14,1.0,2.4,9.09,16.42,4.58,0.0,0.36,1.05,1.34,2.16,0.68,0.66,44
169.94,5.66,3.0,7.52,7.19,15.0,2.81,0.0,1.52,3.11,2.22,3.9,0.41,0.45,557
62.46000000000001,2.09,10.0,21.0,4.88,12.83,2.32,0.03,3.57,6.3,5.19,8.39,0.33,0.36,183
16.55,0.04,1.0,33.0,16.88,23.59,2.38,0.0,3.55,5.51,4.94,7.02,0.12,0.37,547
118.0,0.06,2.0,5.0,16.46,26.44,4.64,0.0,1.2,2.12,2.07,2.91,0.34,0.38,303
732.8000000000001,2.23,1.0,3.0,13.71,21.34,6.96,0.01,0.52,1.17,1.78,2.68,0.78,0.75,162
92.03,0.77,0.1,22.1,13.83,20.88,3.91,0.25,2.93,5.34,4.31,7.51,0.21,0.47,460
124.64,1.56,1.5,3.25,8.93,17.33,1.65,0.0,2.03,3.51,2.8,4.35,0.36,0.42,550
264.63,8.1,10.0,1651.0,11.28,21.47,3.97,0.0,1.41,2.62,2.94,5.0,0.41,0.42,141
15.97,0.0,1.0,32.0,22.99,30.34,1.77,0.0,5.18,7.09,7.29,9.51,0.11,0.42,472
64.08,7.57,1.0,3.0,10.44,18.98,2.08,0.0,2.09,4.38,4.02,8.15,0.31,0.39,148
106.27,2.11,0.1,1668.1,10.26,19.42,3.85,0.25,1.6,3.54,2.91,5.54,0.3,0.48,158
78.64,4.65,1.0,3.0,6.25,14.87,2.38,0.0,2.66,4.55,4.46,7.05,0.34,0.37,158
44.65,0.0,20.0,56.0,23.95,33.31,1.89,0.0,2.03,3.62,3.0,4.58,0.12,0.37,583
16.89,0.8300000000000001,10.0,151.9,17.56,24.79,2.5,0.0,3.41,5.89,4.77,7.66,0.11,0.34,472
8.59,0.15,1.0,72.0,22.26,30.86,1.77,0.0,2.92,5.77,4.26,7.44,0.11,0.38,562
92.06,1.96,0.1,1.3,15.6,24.31,2.01,0.0,3.25,5.88,5.61,9.56,0.24,0.47,46
108.35,2.0500000000000003,0.1,50.1,13.9,22.5,2.08,0.0,2.65,4.6,5.96,9.47,0.3,0.48,46
103.32,2.66,0.1,21.1,12.53,20.81,1.95,0.0,3.49,5.78,6.77,10.39,0.29,0.48,46
52.83,1.41,1.0,2.5,15.88,24.7,3.72,0.08,4.53,6.38,6.34,8.6,0.18,0.23,462
59.78999999999999,0.09,5.0,21.0,18.23,24.97,4.15,0.09,2.31,4.45,3.23,5.67,0.14,0.38,474
165.92999999999998,2.7900000000000005,1.0,3.0,12.69,20.73,3.42,0.0,0.97,1.58,4.11,6.6,0.39,0.49,158
43.46,1.91,1.0,53.0,13.0,22.14,2.26,0.0,3.61,5.93,5.06,8.62,0.16,0.34,331
165.92999999999998,2.7900000000000005,1.0,466.0,12.69,20.73,3.42,0.0,0.97,1.58,4.11,6.6,0.39,0.49,158
34.12,0.6599999999999999,0.1,1267.1,16.98,25.35,2.93,0.0,4.29,7.19,6.16,9.47,0.16,0.38,158
66.67999999999999,1.9,1.0,5855.0,16.76,22.4,2.5,0.0,4.81,7.14,7.56,10.63,0.2,0.3,47
191.75,7.88,0.1,2.1,8.84,15.1,3.23,0.0,6.08,10.91,8.69,14.8,0.55,0.56,557
21.17,0.0,1.0,165.0,17.31,22.05,5.62,0.08,2.98,4.28,4.17,5.51,0.11,0.42,582
102.9,3.56,0.1,3.6,10.12,17.45,3.36,0.0,3.92,6.06,6.91,10.16,0.3,0.46,315
47.400000000000006,2.61,0.1,2.23,16.05,24.23,2.5,0.0,3.45,5.8,4.99,8.0,0.2,0.34,188
121.85,5.02,0.1,15.1,6.9,11.85,3.6,0.07,2.0,3.88,4.34,7.51,0.36,0.38,158
44.65,0.0,6.2,12.4,20.02,26.54,3.66,0.04,3.39,5.34,4.95,7.3,0.11,0.37,556
44.24,0.0,0.1,5.1,18.05,24.25,4.27,1.08,2.32,3.19,3.3,4.19,0.12,0.37,582
130.65,5.83,0.1,1.4,6.9,15.19,3.97,0.61,2.45,4.25,3.42,5.34,0.48,0.47,489
10.96,0.64,0.1,42.1,21.03,29.36,2.01,0.0,1.85,5.01,2.67,6.54,0.12,0.38,472
145.42999999999998,4.93,20.0,48.0,14.4,23.36,4.64,0.0,1.25,2.56,1.73,3.14,0.44,0.46,266
264.63,8.1,2.0,8.0,15.48,25.78,5.8,0.0,1.53,2.44,3.15,4.59,0.45,0.42,556
106.27,2.11,0.1,20.6,10.54,20.48,3.85,0.48,2.86,4.91,4.91,7.77,0.39,0.48,158
167.20999999999998,4.25,5.0,8.0,7.94,17.75,3.54,0.01,2.48,4.82,4.44,7.8,0.4,0.42,158
53.47999999999999,0.19,0.1,850.1,17.58,27.97,4.15,0.0,2.36,5.21,3.55,6.87,0.34,0.46,474
265.69000000000005,9.88,1.0,46.0,10.42,20.55,4.58,0.0,0.75,1.19,2.02,3.16,0.45,0.46,148
54.399999999999984,1.28,1.0,1513.0,17.55,24.15,4.09,0.0,5.22,8.12,7.89,11.76,0.19,0.39,470
64.94,1.98,0.1,3.3000000000000003,15.17,25.39,3.72,0.0,3.6,5.64,5.27,7.87,0.36,0.43,158
81.33,0.0,0.1,5366.1,23.58,34.44,3.6,0.0,5.55,7.25,7.83,10.09,0.21,0.41,304
128.15,1.23,0.5,5.5,20.58,28.94,3.23,0.0,2.53,5.23,4.34,8.2,0.34,0.43,358
29.83,0.15,8.0,18.5,23.48,31.74,3.66,0.0,2.48,6.63,3.52,9.02,0.17,0.4,472
97.77,1.4300000000000002,0.1,66.03,18.03,26.23,3.05,0.0,1.36,2.27,3.91,6.26,0.32,0.48,158
67.67999999999999,0.3,0.1,43.75,22.39,30.46,2.99,0.0,3.56,6.69,5.3,9.04,0.2,0.43,474
21.17,0.0,1.0,7.0,25.01,34.32,4.82,0.0,3.24,4.95,4.45,6.23,0.1,0.42,556
54.00999999999999,0.19,3.0,8.0,22.25,30.94,3.3,0.0,1.55,2.72,2.3,3.58,0.23,0.45,472
138.88,4.029999999999999,2.7,5.4,12.62,21.53,3.17,0.0,1.87,4.01,3.52,7.05,0.35,0.38,189
67.67999999999999,0.3,0.1,2.1,25.66,34.2,2.75,0.0,1.81,3.55,2.61,4.54,0.18,0.43,474
65.98,2.01,1.0,8.0,17.13,27.49,3.54,0.0,2.73,5.04,4.02,6.45,0.35,0.51,488
145.10000000000002,3.6,1.0,2.5,19.7,27.62,4.21,0.16,4.1,5.81,5.84,7.55,0.33,0.39,158
88.15,0.77,5.0,2605.0,23.3,32.17,3.72,0.0,2.57,5.23,3.87,7.06,0.23,0.47,460
45.42,0.0,0.1,216.1,27.25,36.19,3.78,0.0,2.24,4.1,3.29,5.53,0.12,0.38,474
172.29,5.02,1.0,134.0,17.52,26.25,3.05,0.01,1.78,3.25,4.34,6.93,0.33,0.38,582
211.23,3.5600000000000005,1.0,3.74,12.08,18.67,4.88,0.12,3.47,5.55,4.98,7.48,0.39,0.43,489
1020.57,2.93,1.0,5.2,7.39,13.04,4.88,0.13,0.14,0.17,2.27,3.05,0.69,0.66,44
232.97,14.14,0.1,4.13,4.52,11.76,3.42,0.17,0.58,0.95,3.48,5.52,0.4,0.42,155
382.58,7.35,1.0,4.5,7.96,17.57,4.39,0.0,0.99,2.02,3.18,4.95,0.48,0.5,174
84.30999999999999,0.32,0.1,1000.1,22.71,30.66,3.23,0.0,2.21,4.48,3.27,5.83,0.19,0.42,474
60.60999999999999,0.09,1.0,5547.0,23.33,31.35,3.17,0.0,2.23,4.43,3.3,5.63,0.12,0.37,474
44.82999999999999,0.0,1.0,242.0,24.51,32.93,3.23,0.0,2.16,3.93,3.18,4.97,0.13,0.38,474
194.21,4.42,1.0,14.0,11.05,19.01,2.93,0.88,1.66,3.1,3.69,6.64,0.35,0.4,187
79.47999999999999,1.92,0.5,1621.5,14.15,21.63,4.21,0.5,2.57,4.79,3.88,6.51,0.33,0.42,158
1020.57,2.93,1.0,23.0,9.93,15.32,6.16,0.02,0.12,0.19,2.4,3.44,0.66,0.64,160
116.29,3.0900000000000003,1.0,3.0,14.11,22.59,3.17,0.0,3.64,6.38,5.62,8.97,0.3,0.38,158
89.57000000000002,1.96,0.1,21.6,18.64,27.99,2.14,0.02,1.84,3.41,3.27,5.39,0.23,0.47,474
70.25000000000001,0.13,1.0,12.0,20.9,31.41,4.58,0.0,1.47,4.02,2.36,5.7,0.19,0.37,302
138.31999999999996,2.95,1.0,24.59,11.03,18.18,3.23,0.0,1.3,2.84,1.91,3.6,0.45,0.47,266
70.94,4.85,15.0,37.4,4.79,12.78,2.93,0.22,0.81,1.62,1.77,3.32,0.36,0.37,557
88.15,0.77,5.0,10.0,23.77,32.75,2.01,0.0,1.66,2.88,2.44,3.72,0.19,0.46,582
78.55,0.73,1.0,2.44,17.65,26.76,5.25,0.0,3.23,7.03,4.44,9.8,0.23,0.34,582
67.67999999999999,0.3,5.0,135.0,26.32,34.36,2.08,0.0,1.69,3.02,2.34,3.8,0.15,0.43,575
60.60999999999999,0.09,10.0,101.0,25.79,35.23,2.2,0.0,2.17,4.01,3.38,5.3,0.12,0.37,472
88.15,0.77,2.0,4.0,24.72,34.07,2.44,0.0,2.2,3.85,3.27,5.12,0.18,0.46,474
86.66,3.99,3.6,7.18,14.8,24.49,3.05,0.0,1.59,2.69,2.67,4.23,0.28,0.34,156
116.29,3.0900000000000003,1.0,6.84,17.69,27.93,2.5,0.0,2.23,4.68,3.52,6.65,0.28,0.38,158
61.71,4.670000000000001,0.1,12.4,16.61,23.42,4.64,0.29,2.12,3.56,3.16,4.91,0.31,0.48,491
50.63,2.5,1.0,64.0,21.36,29.58,2.44,0.0,2.18,5.23,3.23,7.09,0.2,0.38,542
54.24,2.3000000000000003,0.1,12785.1,17.69,26.44,5.43,0.46,2.39,4.44,3.96,6.94,0.24,0.45,187
43.17,0.0,1.0,81.0,29.4,38.98,2.69,0.0,2.5,5.04,3.53,6.66,0.09,0.37,474
273.52000000000004,0.8999999999999999,1.0,4.0,17.88,20.57,7.51,0.31,1.8,3.52,2.84,5.22,0.27,0.47,301
79.06,0.19,1.0,6.6,16.12,24.44,5.98,0.0,2.67,5.16,3.84,7.31,0.2,0.54,42
51.12,0.15,5.0,241.0,22.71,31.83,4.15,0.0,3.45,6.78,4.98,9.14,0.12,0.35,461
539.4200000000001,4.449999999999999,0.1,4.1,17.72,28.28,6.53,0.0,0.14,0.64,1.51,2.9,0.51,0.54,162
51.57,1.24,1.0,2.4,20.46,29.37,5.74,0.0,2.79,5.15,3.89,7.26,0.16,0.34,556
88.15,0.77,6.0,12.0,20.47,28.9,2.93,0.0,2.96,5.81,4.37,7.91,0.16,0.46,474
88.15,0.77,5.0,7.3,20.47,28.9,2.93,0.0,2.96,5.81,4.37,7.91,0.16,0.46,460
67.67999999999999,0.3,0.1,7.5,22.15,30.36,3.36,0.0,3.05,5.15,4.43,6.77,0.13,0.43,474
89.57000000000002,1.96,0.1,1.6,18.55,27.36,2.62,0.0,2.3,4.59,3.98,7.31,0.2,0.47,46
99.59,2.72,30.0,57.0,18.96,27.34,2.14,0.0,3.05,4.89,4.29,6.57,0.24,0.43,557
97.77,1.4300000000000002,1.0,2.34,17.75,24.88,3.91,0.03,0.95,1.62,2.44,4.16,0.22,0.47,47
74.39,1.24,1.0,10.0,17.18,24.68,2.44,0.0,2.99,5.45,4.8,7.93,0.23,0.31,156
74.39,1.24,2.0,4.0,14.85,22.71,4.39,0.12,2.47,4.57,3.78,6.73,0.22,0.31,49
25.49,0.72,1.0,26432.0,19.26,26.1,5.13,0.06,1.56,3.59,2.23,4.34,0.12,0.35,183
370.3,12.89,0.1,1.6,11.4,19.9,3.85,0.0,0.88,1.26,2.91,5.05,0.48,0.51,163
54.82,2.8000000000000003,725.0,1450.0,21.06,29.85,4.7,0.0,1.76,2.62,2.6,3.27,0.17,0.34,470
74.07000000000001,3.46,1.0,3.0,16.13,25.57,4.7,0.06,1.63,2.85,3.77,5.96,0.25,0.48,187
11.69,0.64,1.0,4.0,21.25,29.98,2.87,0.0,4.98,8.91,6.81,11.93,0.12,0.37,183
21.17,0.0,1.0,10.4,28.62,38.84,6.29,0.0,2.62,4.72,3.65,5.97,0.09,0.42,582
16.0,0.0,0.1,17.0,26.26,36.53,5.86,0.0,3.77,6.55,4.92,8.55,0.08,0.36,476
36.99,0.24,1.0,503.0,21.15,29.64,5.0,0.47,2.06,3.52,3.2,4.84,0.16,0.34,155
59.52,1.12,1.0,94732.91,21.63,30.24,3.54,0.0,3.12,5.45,4.79,7.81,0.16,0.44,158
16.0,0.0,5.0,22.0,26.26,36.53,5.86,0.0,3.77,6.55,4.92,8.55,0.08,0.36,476
77.36,3.89,1614.0,3228.0,14.64,22.41,2.32,0.0,4.78,7.88,6.66,10.72,0.29,0.35,145
172.29,5.02,1.0,31.0,17.87,25.68,3.6,0.06,2.16,3.48,5.22,7.73,0.3,0.37,158
124.79999999999998,3.58,1.5,3.0,15.41,24.21,4.33,0.32,1.78,3.17,3.74,6.18,0.36,0.37,497
113.55,12.38,0.1,34.1,10.34,18.19,3.42,0.11,1.64,2.53,4.66,6.67,0.35,0.39,491
936.45,3.3000000000000003,1.0,26.0,8.91,15.23,4.88,0.04,0.42,0.5,2.87,4.05,0.53,0.55,55
67.67999999999999,0.3,0.1,8.799999999999999,25.4,33.21,3.72,0.0,3.56,6.2,5.12,8.4,0.12,0.43,474
63.36,1.74,1.0,14.3,10.79,16.38,2.01,0.0,5.25,9.73,7.46,13.31,0.19,0.34,470
60.72,4.48,3.0,5.5,7.51,14.21,2.01,0.18,7.38,11.18,10.52,15.7,0.25,0.45,158
99.8,3.81,0.1,25.1,11.65,19.81,2.32,0.07,4.44,8.12,6.71,11.55,0.33,0.37,492
52.64,0.51,0.1,5.1,12.9,18.13,2.32,0.02,5.13,9.26,7.16,12.5,0.16,0.36,472
160.11,0.02,1.0,26.0,13.46,17.66,6.16,0.0,3.21,4.62,4.07,5.96,0.21,0.46,303
60.76999999999999,0.56,0.1,272.1,19.53,29.12,2.69,0.0,4.16,7.95,6.12,11.27,0.18,0.41,556
100.34,2.11,0.1,2945.1,15.44,24.7,3.54,0.0,3.97,7.51,6.81,12.29,0.36,0.48,158
281.77,9.330000000000002,1.0,5.0,8.4,16.47,6.41,4.19,0.38,0.61,2.94,4.6,0.52,0.48,149
100.34,2.11,0.1,2.1,15.44,24.7,3.54,0.0,3.97,7.51,6.81,12.29,0.36,0.48,158
70.71000000000001,1.63,1.0,6.0,19.81,27.58,4.76,0.01,2.87,4.98,4.55,7.3,0.27,0.3,461
19.03,0.05,3.0,7.5,22.87,31.9,2.14,0.0,3.13,5.42,4.44,6.96,0.11,0.33,46
100.34,2.11,0.1,3550.1,14.16,22.83,1.59,0.0,1.82,3.48,2.91,5.3,0.34,0.48,158
100.34,2.11,0.1,4.4,14.16,22.83,1.59,0.0,1.82,3.48,2.91,5.3,0.34,0.48,158
245.48,12.76,3.0,31.0,5.55,11.85,1.95,0.07,1.92,3.62,3.29,5.73,0.44,0.43,158
51.57,1.24,0.1,1.4,18.55,27.66,1.89,0.0,2.91,4.95,4.2,6.31,0.19,0.34,556
15.13,0.21,1.0,10.7,25.24,34.12,1.71,0.01,2.32,3.91,3.38,4.75,0.1,0.27,460
11.69,0.64,1.0,24.0,22.33,29.9,2.99,0.0,3.37,6.57,4.52,8.68,0.11,0.37,472
44.82999999999999,0.0,0.1,16.1,26.9,35.11,2.38,0.0,2.2,3.52,3.23,4.45,0.09,0.38,474
77.67,5.0,1.0,2.25,18.33,24.77,2.99,0.0,2.62,5.66,3.91,7.54,0.2,0.34,183
77.67,5.0,1.0,7.0,18.33,24.77,2.99,0.0,2.62,5.66,3.91,7.54,0.2,0.34,489
74.07000000000001,3.46,1.0,4.2,18.35,25.93,2.26,0.0,1.42,2.77,3.1,6.05,0.29,0.48,187
125.23,3.44,1.0,43.5,16.23,25.18,3.78,0.0,1.84,3.76,2.59,4.82,0.37,0.41,489
64.64,0.5599999999999999,0.1,153.1,25.2,33.2,2.62,0.0,1.98,3.72,2.83,4.75,0.12,0.37,460
146.48,2.67,1.0,445.0,20.7,29.36,4.15,0.0,2.39,5.01,3.45,7.02,0.33,0.41,484
196.05,6.74,0.1,1.23,9.04,16.65,3.72,0.01,1.8,2.82,2.72,3.78,0.44,0.45,315
77.67,5.0,1.0,60.0,20.0,26.83,3.36,0.0,1.32,3.41,2.12,4.71,0.19,0.34,183
22.48,0.0,500.0,1572.0,28.27,36.98,3.6,0.0,2.79,4.53,3.84,5.67,0.08,0.37,556
138.88,4.029999999999999,1.0,713.0,17.87,26.72,5.8,0.14,1.38,2.47,2.86,4.39,0.34,0.37,158
217.67,5.659999999999999,1.0,2058.0,16.69,25.42,6.23,0.49,1.88,3.48,3.27,5.56,0.37,0.39,158
539.4200000000001,4.449999999999999,1.0,2.5,19.94,30.8,4.94,0.0,0.17,0.82,1.55,2.99,0.48,0.51,301
54.00999999999999,0.19,1.0,4.0,25.98,35.31,3.17,0.0,1.98,4.69,2.92,6.38,0.12,0.45,556
217.84,0.0,0.01,1118.01,25.14,37.66,5.86,0.0,1.68,3.01,2.39,4.14,0.17,0.52,304
97.77,1.4300000000000002,40.0,79.8,23.74,32.12,3.23,0.04,1.02,1.49,2.39,4.3,0.23,0.47,460
447.12,9.71,1.0,8.1,23.94,33.87,5.07,0.0,0.23,0.91,1.71,2.95,0.48,0.51,163
263.24,8.23,1.0,35.0,19.61,30.34,5.62,0.0,1.02,1.76,2.26,3.26,0.36,0.4,556
216.56,11.95,0.1,21.1,12.83,21.74,4.39,0.0,0.26,1.19,1.95,2.99,0.52,0.54,581
106.39,2.0500000000000003,0.5,2.75,20.84,30.07,4.7,0.12,1.55,2.58,2.98,5.08,0.23,0.47,48
86.85,0.77,0.1,41.9,25.69,34.68,5.49,0.05,1.91,3.6,2.71,4.67,0.14,0.46,474
88.65,2.11,0.1,2.1,17.91,26.87,7.14,0.2,1.19,2.06,1.95,3.03,0.23,0.48,158
61.31999999999999,0.56,1.0,4.0,23.87,33.43,6.96,0.17,2.0,5.1,2.88,7.34,0.13,0.41,358
52.19,0.19,0.1,72250.1,26.8,35.87,5.49,0.03,1.89,5.32,2.66,7.56,0.12,0.45,474
166.33,4.22,1.0,96.0,16.26,24.98,4.39,0.02,1.66,3.07,2.93,5.04,0.38,0.41,187
129.42,2.75,1.0,2.7,18.39,27.73,3.91,0.0,1.91,3.62,2.99,4.95,0.34,0.45,187
61.31999999999999,0.56,0.1,477.1,26.55,35.23,5.68,0.0,2.73,5.77,4.13,7.92,0.12,0.41,460
64.63999999999999,0.3,0.1,2.1,29.61,37.4,3.66,0.0,2.57,5.16,3.68,6.78,0.12,0.43,474
59.47,1.24,1.0,3.83,29.51,37.21,4.03,0.0,2.04,3.66,3.02,4.65,0.12,0.33,498
72.51,3.46,1.0,5.66,20.87,30.33,6.23,0.02,1.19,2.34,2.57,5.28,0.24,0.48,158
86.12,3.56,0.1,1.6,20.42,29.55,5.68,0.0,2.26,3.3,3.59,5.15,0.23,0.45,155
88.65,2.11,0.1,600.1,22.73,31.55,5.31,0.0,2.0,3.43,3.23,5.34,0.23,0.48,47
47.77,0.0,1.0,45.0,32.62,41.57,3.17,0.0,2.75,5.49,3.93,7.52,0.09,0.37,472
64.63999999999999,0.3,0.1,180757.1,29.62,37.43,3.23,0.0,2.52,5.38,3.59,7.36,0.11,0.43,474
47.77,0.0,0.1,1.6,32.62,41.57,3.17,0.0,2.75,5.49,3.93,7.52,0.09,0.37,556
110.98,2.1,0.1,13.1,19.6,27.37,7.14,1.13,2.7,4.91,3.68,6.8,0.24,0.35,187
44.75,0.0,0.1,2.6,33.3,42.18,3.42,0.0,3.33,6.12,4.54,8.13,0.08,0.37,556
172.34,6.66,0.1,8313.1,21.91,30.72,7.08,0.0,0.54,1.11,2.29,4.13,0.46,0.5,187
86.12,3.56,0.1,1.6,20.37,28.23,3.72,0.08,2.66,3.47,4.68,6.3,0.23,0.45,158
103.61,2.78,1.0,398.0,25.8,32.84,6.65,0.0,1.6,4.39,2.39,5.81,0.34,0.4,557
63.22,2.48,0.1,3.239,21.54,29.24,7.45,0.92,1.72,4.03,2.33,5.51,0.3,0.34,497
57.2,4.3100000000000005,1.0,710.0,22.83,31.23,4.33,0.0,2.55,5.2,4.22,7.91,0.19,0.36,158
199.22000000000003,5.4,1.0,464.0,22.72,31.13,7.02,0.61,1.45,3.07,2.47,5.1,0.4,0.45,489
178.81,4.42,2.0,8.25,20.19,31.58,8.12,1.05,1.48,2.95,2.88,5.16,0.36,0.39,187
57.2,4.3100000000000005,5.0,72.5,22.83,31.23,4.33,0.0,2.55,5.2,4.22,7.91,0.19,0.36,187
149.4,2.01,0.1,19.1,26.34,34.4,4.82,0.05,2.89,5.67,4.23,7.66,0.2,0.42,484
86.85,0.77,0.1,1.6,26.97,34.92,2.69,0.0,3.31,6.22,4.95,8.63,0.13,0.46,460
86.85,0.77,0.1,4.1,26.0,34.52,3.11,0.0,2.67,5.27,4.05,7.09,0.13,0.46,460
170.11,2.7900000000000005,1.0,7.0,18.72,29.4,2.75,0.0,0.75,1.28,2.84,4.66,0.33,0.48,158
14.87,0.15,1.0,3.5,29.61,36.88,3.42,0.0,3.81,6.47,5.31,8.19,0.09,0.38,472
100.66,3.54,600.0,1177.6,18.04,29.08,4.09,0.0,3.88,6.09,5.45,8.08,0.35,0.39,185
293.75,11.9,0.1,12.6,17.33,24.98,6.84,0.51,0.34,0.87,2.58,3.79,0.42,0.45,149
178.81,4.42,0.5,2.0,21.25,31.28,6.53,0.15,1.42,2.93,3.23,6.2,0.35,0.39,187
204.59,6.17,2.0,4.0,17.15,28.08,8.12,0.95,1.77,2.89,2.75,4.17,0.38,0.4,158
121.45,2.85,1.0,2.8,20.01,28.18,4.15,0.0,4.46,8.73,6.24,12.08,0.31,0.37,488
100.66,3.54,1.0,3.81,18.04,29.08,4.09,0.0,3.88,6.09,5.45,8.08,0.35,0.39,185
108.48,3.0900000000000003,1.0,11436.0,19.14,28.68,2.75,0.0,3.62,5.45,5.58,7.67,0.22,0.37,158
62.52,1.12,1.0,733.0,24.71,32.68,3.17,0.0,2.61,4.58,3.96,6.29,0.17,0.44,46
410.33,7.499999999999999,1.0,2.5,14.35,23.48,3.91,0.0,0.02,0.03,2.41,3.73,0.37,0.47,44
70.15,2.8000000000000003,3.0,10.5,21.86,27.92,3.85,0.0,4.91,7.2,6.93,9.55,0.12,0.34,488
21.52,0.0,0.1,5.1,27.97,38.3,6.53,0.0,2.26,4.91,3.16,6.72,0.09,0.45,0
159.85,3.68,14.0,28.0,21.7,29.51,3.11,0.01,2.84,4.94,4.9,7.52,0.28,0.4,187
100.66,3.54,1.0,18.32,18.93,27.66,4.7,0.0,2.94,5.37,4.17,7.02,0.35,0.39,185
97.82,3.99,1.0,3.3,20.16,29.34,3.48,0.0,1.79,2.73,3.23,4.22,0.27,0.34,158
196.14,5.22,0.1,835.1,21.34,27.69,5.13,0.0,1.98,3.05,4.27,6.24,0.44,0.48,316
102.51000000000002,3.45,1.0,323.0,21.08,28.22,3.05,0.03,4.69,8.29,7.12,11.78,0.24,0.37,187
127.36,2.1100000000000003,0.1,12174.1,21.86,29.42,3.48,0.0,3.7,7.3,5.31,9.75,0.24,0.34,187
21.52,0.0,1.0,218.0,28.46,37.48,5.8,0.0,2.93,5.8,3.98,8.05,0.09,0.45,472
125.82999999999998,2.38,3.0,8955.0,22.57,31.22,2.32,0.0,2.95,5.56,4.61,7.65,0.17,0.38,187
124.45000000000002,3.22,0.1,9.1,21.82,29.44,4.76,0.0,4.81,7.41,7.1,10.63,0.34,0.41,557
234.56,7.299999999999999,1.0,286.0,7.27,14.52,4.09,0.01,2.21,4.09,4.22,7.68,0.39,0.44,489
36.44,0.66,0.1,16.6,13.73,21.12,1.77,0.0,2.61,4.92,3.53,6.22,0.09,0.33,489
61.31999999999999,0.56,0.1,34437.1,26.08,35.03,3.23,0.0,2.27,4.29,3.45,5.86,0.11,0.41,158
18.24,0.64,1.0,1381.0,19.03,27.3,1.83,0.0,3.38,5.11,4.62,6.49,0.09,0.37,470
237.42,13.760000000000002,1.0,6.5,11.67,20.96,3.05,0.01,0.53,1.2,2.45,3.38,0.41,0.43,582
313.53,7.209999999999999,1.0,23.4,8.22,12.49,6.41,8.58,0.36,0.48,2.07,3.11,0.44,0.4,141
177.43999999999997,3.79,1.0,534.0,20.33,29.96,3.48,0.22,1.33,2.28,2.88,4.29,0.34,0.38,151
168.4,2.56,0.1,107.25,21.91,31.13,3.36,0.0,1.7,2.52,2.55,3.19,0.34,0.38,489
68.72,1.34,1.0,2.5,25.66,35.16,1.95,0.0,2.29,4.43,3.2,5.66,0.15,0.35,187
90.14,0.73,0.1,313.6,28.58,38.55,4.39,0.0,2.37,3.89,3.62,5.03,0.12,0.34,556
65.35000000000001,3.61,5.0,10.0,20.94,30.94,2.38,0.0,1.63,3.5,2.27,4.73,0.17,0.38,489
72.51,3.46,1.0,3.7,24.87,33.88,5.8,0.0,1.34,2.58,3.27,5.49,0.2,0.47,158
62.80999999999999,2.31,1.0,2.5,26.12,35.95,3.42,0.0,2.34,3.73,3.38,4.61,0.12,0.34,187
49.77,0.02,1.0,342.0,31.13,42.4,3.85,0.0,2.31,3.48,3.7,5.15,0.09,0.38,183
103.61,2.78,2.0,4.0,24.96,33.94,4.09,0.0,2.68,4.92,3.91,6.48,0.33,0.39,557
270.11,6.67,1.0,2.4,21.87,31.5,4.03,0.0,1.76,3.17,2.79,4.36,0.44,0.48,489
196.14,5.22,8.5,17.0,24.55,34.45,4.76,0.0,1.2,1.55,2.62,3.4,0.42,0.48,583
39.97,0.0,55.0,110.0,32.66,41.31,3.42,0.0,2.68,4.81,3.68,5.83,0.07,0.37,474
64.63999999999999,0.3,2.0,16.4,33.83,42.48,1.71,0.0,2.41,4.66,3.49,6.03,0.09,0.43,474
90.97,1.11,0.1,5.1,22.59,33.56,4.58,0.0,3.2,6.45,4.52,8.41,0.14,0.34,183
52.19,0.19,0.1,830.1,32.98,43.03,1.95,0.0,2.18,5.49,3.22,7.48,0.1,0.45,474
86.85,0.77,0.1,5.8,32.58,42.09,3.05,0.0,1.46,2.49,2.41,3.88,0.12,0.46,472
140.46999999999997,3.67,0.1,2.64,28.3,38.8,3.11,0.0,0.59,1.24,1.52,2.61,0.23,0.47,158
65.35000000000001,3.61,0.1,2.6,23.98,34.09,2.38,0.0,2.41,3.92,3.45,4.81,0.16,0.38,485
162.01,1.24,1.0,19.0,26.2,35.37,9.03,0.47,2.77,4.61,4.27,7.18,0.3,0.31,47
18.24,0.64,0.1,373.1,29.87,38.51,3.11,0.0,3.01,6.29,4.25,7.98,0.09,0.37,472
142.0,0.0,175.0,350.0,19.98,27.94,4.03,0.0,2.77,4.52,4.07,5.93,0.12,0.36,304
