YEAR,MO,DY,T2MDEW,T2MWET,RH2M,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UV_INDEX,LAT,LONG,PID
2020,4,15,-4.69,6.46,25.12,142.45,143.1,1.82,34.4895,-114.361,3267
2020,4,16,0.8,10.19,31.19,139.3,139.98,1.83,34.4895,-114.361,3267
2020,2,25,-7.8,4.0,21.62,104.93,103.83,1.2,32.88561,-114.4536,3282
2020,2,26,-9.01,2.2,22.62,104.96,103.58,1.24,32.88561,-114.4536,3282
2020,2,27,-4.08,6.15,27.19,104.59,85.78,1.27,32.88561,-114.4536,3282
2020,2,28,-3.35,8.01,23.69,103.71,69.34,1.02,32.88561,-114.4536,3282
2020,2,29,-2.63,7.8,27.69,104.62,102.23,1.32,32.88561,-114.4536,3282
2020,6,2,2.34,17.95,14.75,158.8,139.59,2.49,33.53549,-112.3048,3283
2020,6,3,5.99,20.5,19.06,159.81,160.65,2.88,33.53549,-112.3048,3283
2020,6,4,5.45,20.55,16.38,160.27,156.46,2.92,33.53549,-112.3048,3283
2020,6,5,1.8,17.58,14.56,158.16,124.93,2.43,33.53549,-112.3048,3283
2020,6,6,7.75,17.59,30.94,163.52,164.11,-999.0,33.53549,-112.3048,3283
2020,6,7,1.64,14.64,22.5,164.66,158.79,2.74,33.53549,-112.3048,3283
2020,6,8,-9.54,8.08,10.06,163.39,161.05,-999.0,33.53549,-112.3048,3283
2020,6,9,-8.43,8.97,10.0,165.02,162.8,2.67,33.53549,-112.3048,3283
2020,6,10,-8.41,11.04,8.25,163.88,161.58,-999.0,33.53549,-112.3048,3283
2020,8,5,-2.21,12.5,15.5,147.09,137.62,2.45,39.28684,-112.6519,3284
2020,8,6,-4.66,10.48,14.31,150.06,150.05,2.61,39.28684,-112.6519,3284
2020,8,7,-6.17,9.73,13.38,151.08,151.27,2.61,39.28684,-112.6519,3284
2020,11,23,1.96,7.69,51.38,70.8,64.06,0.71,33.2912,-110.4464,3299
2020,11,24,-4.2,2.63,43.5,71.35,71.59,0.68,33.2912,-110.4464,3299
2020,11,25,-9.31,0.08,26.94,71.8,72.02,0.66,33.2912,-110.4464,3299
2020,11,26,-8.62,0.48,26.94,71.24,71.34,0.66,33.2912,-110.4464,3299
2020,11,27,-5.48,0.32,44.38,69.69,60.54,0.59,33.2912,-110.4464,3299
2020,11,28,-5.0,0.93,49.69,69.91,70.1,0.66,33.2912,-110.4464,3299
2020,11,29,-11.04,-1.29,27.38,69.55,69.7,0.63,33.2912,-110.4464,3299
2020,11,30,-7.85,-0.21,33.81,69.02,65.07,0.62,33.2912,-110.4464,3299
2020,12,1,-11.76,-2.49,26.56,68.12,68.23,0.58,33.2912,-110.4464,3299
2020,12,2,-12.62,-4.07,27.88,67.31,67.51,0.54,33.2912,-110.4464,3299
2020,12,3,-12.07,-4.02,31.81,68.3,68.47,0.55,33.2912,-110.4464,3299
2021,1,9,-10.24,-2.68,32.75,66.73,66.72,0.53,34.63588,-112.0244,3308
2021,1,10,-10.42,-3.74,40.38,66.55,65.33,0.52,34.63588,-112.0244,3308
2021,1,11,-10.78,-4.05,38.69,67.0,66.96,0.52,34.63588,-112.0244,3308
2021,1,12,-14.92,-5.83,28.81,67.81,64.28,0.52,34.63588,-112.0244,3308
2021,1,13,-13.41,-2.82,21.12,67.34,58.94,0.52,34.63588,-112.0244,3308
2021,1,14,-7.84,0.48,34.38,70.08,66.57,0.59,34.63588,-112.0244,3308
2021,1,15,-11.71,-1.62,23.75,70.31,70.07,0.56,34.63588,-112.0244,3308
2021,1,16,-9.49,-0.17,26.94,71.0,68.16,0.6,34.63588,-112.0244,3308
2021,1,17,-12.67,-0.99,22.38,71.89,71.08,0.59,34.63588,-112.0244,3308
2021,1,18,-12.69,-1.7,20.5,69.23,54.48,0.54,34.63588,-112.0244,3308
2021,1,19,0.15,3.41,64.81,68.21,14.97,0.17,34.63588,-112.0244,3308
2021,2,18,-11.92,-2.58,25.06,91.19,90.75,1.02,36.09058,-115.0345,3317
2021,2,19,-12.07,-1.34,20.12,91.66,90.39,1.09,36.09058,-115.0345,3317
2021,2,20,-8.78,0.48,27.62,92.58,73.11,0.91,36.09058,-115.0345,3317
2020,3,9,10.03,11.81,80.5,106.84,65.55,0.84,34.49203,-119.7953,3319
2020,3,10,11.54,12.67,86.81,107.66,42.21,0.59,34.49203,-119.7953,3319
2020,3,11,11.12,12.47,85.06,111.18,73.6,0.86,34.49203,-119.7953,3319
2020,3,12,11.35,12.63,85.38,110.36,46.01,0.55,34.49203,-119.7953,3319
2020,3,13,10.22,11.21,87.88,110.29,59.16,0.82,34.49203,-119.7953,3319
2020,3,14,8.8,10.12,83.94,113.58,62.21,0.98,34.49203,-119.7953,3319
2020,3,15,8.45,9.91,82.69,112.85,61.0,0.88,34.49203,-119.7953,3319
2020,7,14,9.3,20.11,28.12,159.32,157.19,3.18,33.36021,-110.4943,3330
2020,7,15,9.15,20.06,27.12,158.46,132.27,2.86,33.36021,-110.4943,3330
2020,7,16,13.23,21.3,39.12,158.03,112.77,2.35,33.36021,-110.4943,3330
2020,7,17,12.63,20.27,40.5,158.14,98.46,2.15,33.36021,-110.4943,3330
2020,8,16,7.73,15.44,44.06,143.62,117.85,2.42,36.00089,-106.5919,3334
2020,8,17,7.53,15.29,42.25,140.25,129.23,2.54,36.00089,-106.5919,3334
2020,8,18,7.04,15.38,37.94,138.46,127.95,2.45,36.00089,-106.5919,3334
2020,8,19,4.69,14.26,32.94,137.14,112.99,2.21,36.00089,-106.5919,3334
2020,8,20,4.45,14.32,32.5,138.05,114.98,2.18,36.00089,-106.5919,3334
2020,8,21,6.58,15.29,40.44,134.15,128.13,2.25,36.00089,-106.5919,3334
2020,8,22,7.62,16.05,39.94,120.78,97.09,1.63,36.00089,-106.5919,3334
2020,8,12,10.63,23.58,23.44,147.28,145.98,2.68,33.21775,-112.4086,3338
2020,8,13,10.25,24.16,19.81,147.16,130.15,2.53,33.21775,-112.4086,3338
2020,8,14,9.75,23.23,20.5,146.48,145.77,2.75,33.21775,-112.4086,3338
2020,7,31,-0.7,10.74,26.94,153.13,131.91,2.48,40.59484,-110.976,3341
2020,8,1,1.32,11.82,29.94,153.05,123.8,2.41,40.59484,-110.976,3341
2020,8,2,-0.57,11.24,26.75,152.2,130.97,2.47,40.59484,-110.976,3341
2020,8,3,-4.17,9.04,21.5,149.64,136.55,2.48,40.59484,-110.976,3341
2020,8,4,-0.15,10.48,27.94,146.62,124.14,2.32,40.59484,-110.976,3341
2020,8,5,-0.01,11.13,25.44,145.58,115.57,2.12,40.59484,-110.976,3341
2020,8,6,-4.68,7.51,21.5,151.02,147.0,2.68,40.59484,-110.976,3341
2020,8,7,-5.07,7.03,21.44,150.49,148.73,2.67,40.59484,-110.976,3341
2020,8,8,-8.06,6.03,16.44,149.57,147.33,2.63,40.59484,-110.976,3341
2020,8,9,-8.4,5.77,15.19,147.88,142.43,2.51,40.59484,-110.976,3341
2020,8,10,-4.94,8.14,18.25,148.27,127.93,2.27,40.59484,-110.976,3341
2020,8,11,-3.95,8.23,21.12,146.91,119.34,2.17,40.59484,-110.976,3341
2020,8,12,-3.02,8.25,24.31,145.69,132.03,2.4,40.59484,-110.976,3341
2020,8,13,-6.17,6.88,18.0,144.08,143.14,2.52,40.59484,-110.976,3341
2020,8,14,-5.27,7.38,18.5,145.75,143.61,2.57,40.59484,-110.976,3341
2020,8,15,-3.32,8.52,21.38,144.86,140.22,2.51,40.59484,-110.976,3341
2020,8,16,-5.04,8.13,19.31,144.16,143.77,2.66,40.59484,-110.976,3341
2020,8,17,-3.29,9.88,18.69,140.88,138.22,2.55,40.59484,-110.976,3341
2020,8,18,-2.13,10.84,19.12,138.85,117.14,2.2,40.59484,-110.976,3341
2020,8,19,-0.98,11.22,21.81,133.36,107.35,2.02,40.59484,-110.976,3341
2020,8,20,2.37,12.11,29.38,125.73,96.29,1.72,40.59484,-110.976,3341
2020,8,21,0.38,10.76,28.69,116.96,104.09,1.73,40.59484,-110.976,3341
2020,8,22,-0.81,10.73,23.19,117.51,96.13,1.62,40.59484,-110.976,3341
2020,8,23,4.59,13.43,33.19,109.12,64.4,1.1,40.59484,-110.976,3341
2020,8,24,5.11,13.51,35.38,122.91,89.95,1.66,40.59484,-110.976,3341
2020,8,25,3.05,12.5,32.0,131.89,101.32,1.89,40.59484,-110.976,3341
2020,8,26,1.63,11.45,31.31,131.98,116.95,2.16,40.59484,-110.976,3341
2020,8,27,-2.24,9.33,23.38,129.91,117.78,2.18,40.59484,-110.976,3341
2020,8,28,-1.09,9.59,25.38,130.13,118.94,2.23,40.59484,-110.976,3341
2020,8,29,-1.6,8.94,26.69,128.29,111.91,2.03,40.59484,-110.976,3341
2020,8,30,-2.56,7.56,26.75,124.59,120.07,1.98,40.59484,-110.976,3341
2020,8,31,-3.82,3.24,41.25,125.93,76.77,1.34,40.59484,-110.976,3341
2020,9,1,-2.13,3.86,50.06,131.61,132.05,2.0,40.59484,-110.976,3341
2020,9,2,-2.14,6.62,35.25,130.35,127.74,2.05,40.59484,-110.976,3341
2020,9,3,-5.64,6.3,20.75,129.51,129.96,2.12,40.59484,-110.976,3341
2020,9,4,-4.03,7.8,23.69,128.49,127.66,2.1,40.59484,-110.976,3341
2020,9,5,-6.92,7.69,14.25,126.88,125.8,2.04,40.59484,-110.976,3341
2020,9,6,-4.55,8.8,17.12,117.56,114.81,1.81,40.59484,-110.976,3341
2020,9,7,-5.64,5.98,24.81,115.02,110.49,1.75,40.59484,-110.976,3341
2020,9,8,-6.15,-2.17,57.0,110.94,37.66,0.65,40.59484,-110.976,3341
2020,9,9,-6.92,-2.16,52.06,115.15,77.07,1.23,40.59484,-110.976,3341
2020,9,10,-6.35,0.24,42.56,112.05,61.3,0.98,40.59484,-110.976,3341
2020,9,11,-7.77,1.82,27.81,119.66,118.92,1.73,40.59484,-110.976,3341
2020,9,12,-9.46,2.8,18.25,119.2,119.13,1.77,40.59484,-110.976,3341
2020,9,13,-7.7,3.43,23.5,115.95,114.6,1.73,40.59484,-110.976,3341
2020,9,14,-7.14,4.32,22.19,115.68,113.34,1.76,40.59484,-110.976,3341
2020,9,15,-7.46,4.55,20.19,109.15,106.44,1.62,40.59484,-110.976,3341
2020,9,16,-7.21,4.51,21.06,104.79,101.65,1.52,40.59484,-110.976,3341
2020,9,17,-7.07,5.55,17.75,101.35,94.51,1.55,40.59484,-110.976,3341
2020,7,23,16.33,22.04,51.75,153.49,103.2,2.04,34.05717,-111.6235,3348
2020,7,24,16.29,22.03,51.38,153.11,106.67,2.19,34.05717,-111.6235,3348
2020,7,25,15.09,21.67,48.69,155.6,115.09,2.34,34.05717,-111.6235,3348
2020,7,26,13.65,22.34,38.69,156.39,137.91,2.68,34.05717,-111.6235,3348
2020,7,27,12.39,22.23,32.44,157.31,145.65,2.89,34.05717,-111.6235,3348
2020,7,28,12.55,22.65,32.75,157.53,154.14,3.02,34.05717,-111.6235,3348
2020,7,15,6.36,12.67,48.69,160.03,108.25,2.3,37.47675,-106.4334,3349
2020,7,16,7.95,12.07,60.5,156.61,87.28,1.97,37.47675,-106.4334,3349
2020,7,17,7.74,12.46,60.12,161.49,108.73,2.32,37.47675,-106.4334,3349
2020,7,18,6.61,11.98,56.38,161.11,97.98,2.09,37.47675,-106.4334,3349
2020,7,27,5.0,14.59,32.94,151.24,128.27,2.3,39.90623,-120.0592,3359
2020,7,28,3.44,13.94,32.94,152.62,152.77,2.72,39.90623,-120.0592,3359
2020,7,29,-2.73,11.33,17.75,153.26,153.54,-999.0,39.90623,-120.0592,3359
2020,7,30,-3.38,10.84,16.75,153.76,154.78,2.85,39.90623,-120.0592,3359
2020,7,31,-5.47,9.62,16.62,153.89,154.13,2.74,39.90623,-120.0592,3359
2020,8,1,-9.92,7.39,10.56,152.82,153.75,2.73,39.90623,-120.0592,3359
2020,7,10,8.44,20.37,23.94,161.62,136.41,2.94,33.03671,-109.9643,3362
2020,7,11,10.58,21.5,29.31,160.58,113.09,2.41,33.03671,-109.9643,3362
2020,7,12,10.87,21.53,30.31,160.6,120.89,2.57,33.03671,-109.9643,3362
2020,5,8,4.26,14.15,31.69,150.86,137.82,2.52,33.39014,-110.4583,3364
2020,5,9,9.73,16.89,44.06,152.57,139.55,2.45,33.39014,-110.4583,3364
2020,5,10,9.94,15.94,52.06,149.15,118.73,2.11,33.39014,-110.4583,3364
2020,5,11,7.71,14.8,45.5,154.78,151.87,2.73,33.39014,-110.4583,3364
2020,10,18,-8.69,6.98,11.5,91.65,91.87,1.16,35.9658,-115.5002,3367
2020,10,19,-8.1,6.94,12.81,89.5,89.73,1.09,35.9658,-115.5002,3367
2020,10,20,-9.5,6.18,11.5,86.21,86.08,1.02,35.9658,-115.5002,3367
2020,8,8,3.33,17.95,16.62,152.59,147.77,2.89,34.14767,-112.1389,3373
2020,8,9,2.23,17.44,15.5,151.72,151.22,2.94,34.14767,-112.1389,3373
2020,8,10,-0.46,16.02,12.81,151.19,151.62,2.98,34.14767,-112.1389,3373
2020,8,11,5.44,18.83,19.56,148.93,132.05,2.6,34.14767,-112.1389,3373
2020,8,12,9.08,20.9,25.06,148.11,145.01,2.77,34.14767,-112.1389,3373
2020,8,13,7.99,21.01,21.12,147.48,119.8,2.38,34.14767,-112.1389,3373
2020,8,14,5.33,20.19,18.06,147.84,147.7,2.88,34.14767,-112.1389,3373
2020,8,15,6.29,20.26,18.31,147.01,145.09,2.83,34.14767,-112.1389,3373
2020,8,16,7.73,20.96,21.5,146.27,117.2,2.5,34.14767,-112.1389,3373
2020,8,17,11.98,22.9,30.94,143.56,138.74,2.73,34.14767,-112.1389,3373
2020,6,28,5.74,19.22,19.5,161.12,160.42,2.73,32.8919,-112.0386,3376
2020,6,29,7.58,19.12,26.19,160.55,161.71,2.79,32.8919,-112.0386,3376
2020,6,30,5.06,17.64,23.06,162.37,162.95,-999.0,32.8919,-112.0386,3376
2020,6,28,3.63,13.23,31.0,162.1,121.02,2.23,39.38994,-109.0335,3387
2020,6,29,2.23,11.31,33.06,164.27,77.45,1.56,39.38994,-109.0335,3387
2020,6,30,-1.13,7.24,38.94,165.91,143.2,2.48,39.38994,-109.0335,3387
2020,7,1,-5.72,7.15,21.0,166.35,158.89,2.66,39.38994,-109.0335,3387
2020,6,21,-0.31,15.59,14.44,158.91,159.04,-999.0,33.10177,-111.4944,3388
2020,6,22,-2.09,14.84,12.38,157.84,158.16,2.62,33.10177,-111.4944,3388
2020,6,23,-3.13,14.42,10.94,158.67,159.25,2.72,33.10177,-111.4944,3388
2020,6,24,-4.32,14.44,9.31,160.71,159.52,2.82,33.10177,-111.4944,3388
2020,5,7,-11.31,-2.76,32.44,158.48,153.58,2.96,38.5099,-106.5515,3390
2020,5,8,-11.81,-4.02,38.44,159.61,155.7,2.73,38.5099,-106.5515,3390
2020,5,22,-3.2,11.66,15.62,159.81,159.27,2.55,33.56688,-112.4975,3393
2020,5,23,-0.66,12.51,19.69,159.5,157.32,2.47,33.56688,-112.4975,3393
2020,5,24,-4.06,11.5,15.25,159.16,157.84,2.37,33.56688,-112.4975,3393
2020,5,25,-4.45,11.92,13.12,161.26,161.3,-999.0,33.56688,-112.4975,3393
2020,8,15,3.15,12.75,32.88,141.01,138.31,2.27,41.92395,-112.1718,3394
2020,8,16,4.32,13.81,33.69,138.62,131.52,2.31,41.92395,-112.1718,3394
2020,8,17,7.55,16.58,36.38,136.55,132.54,2.27,41.92395,-112.1718,3394
2020,6,6,3.29,16.01,25.25,162.91,162.36,3.3,33.67056,-107.0189,3402
2020,6,7,-0.87,12.62,18.94,166.41,166.89,3.3,33.67056,-107.0189,3402
2020,6,8,-3.7,10.27,17.94,166.95,168.0,3.31,33.67056,-107.0189,3402
2020,6,9,-9.91,4.56,14.44,167.63,166.74,3.09,33.67056,-107.0189,3402
2020,6,10,-9.41,6.64,11.94,167.15,166.68,3.07,33.67056,-107.0189,3402
2020,6,11,7.2,16.73,33.0,160.49,119.1,2.37,33.67056,-107.0189,3402
2020,6,12,11.45,18.79,42.5,158.02,111.59,2.2,33.67056,-107.0189,3402
2020,6,13,7.38,16.68,32.56,162.5,136.67,2.91,33.67056,-107.0189,3402
2020,6,14,6.66,16.93,28.88,161.24,121.23,2.52,33.67056,-107.0189,3402
2020,6,15,7.58,16.89,32.19,159.83,92.98,1.74,33.67056,-107.0189,3402
2020,6,16,6.68,16.93,29.19,163.3,148.02,2.79,33.67056,-107.0189,3402
2020,6,17,-3.5,12.22,14.38,166.31,166.82,3.05,33.67056,-107.0189,3402
2020,6,18,-4.74,11.0,13.75,166.45,166.73,3.09,33.67056,-107.0189,3402
2020,6,19,-6.1,10.34,11.5,166.7,167.0,3.12,33.67056,-107.0189,3402
2020,6,20,-6.31,10.43,11.75,165.59,166.39,3.04,33.67056,-107.0189,3402
2020,6,21,-4.16,12.29,12.31,162.38,160.56,2.86,33.67056,-107.0189,3402
2020,6,22,-1.27,14.64,13.44,159.47,145.88,2.65,33.67056,-107.0189,3402
2020,6,23,7.01,18.24,27.25,160.38,130.77,2.47,33.67056,-107.0189,3402
2020,6,24,14.12,19.46,54.38,160.59,118.41,2.25,33.67056,-107.0189,3402
2020,7,11,9.9,18.82,37.81,160.58,113.09,2.41,33.34595,-109.2972,3406
2020,7,12,8.55,18.43,33.31,160.6,120.89,2.57,33.34595,-109.2972,3406
2020,7,13,9.71,18.45,37.12,159.59,142.35,3.01,33.34595,-109.2972,3406
2020,7,14,8.58,17.26,35.94,160.38,141.98,3.04,33.34595,-109.2972,3406
2020,7,15,8.94,16.58,40.69,159.02,94.89,2.1,33.34595,-109.2972,3406
2020,7,16,11.69,16.84,54.06,158.59,122.48,2.6,33.34595,-109.2972,3406
2020,7,17,12.42,16.75,60.5,158.06,101.92,2.23,33.34595,-109.2972,3406
2020,7,18,9.94,16.96,45.62,159.12,130.41,2.79,33.34595,-109.2972,3406
2020,7,19,8.51,16.19,42.19,159.26,104.28,2.28,33.34595,-109.2972,3406
2020,7,20,7.04,15.73,39.06,156.95,123.95,2.59,33.34595,-109.2972,3406
2020,7,21,11.09,16.46,56.19,156.96,114.49,2.37,33.34595,-109.2972,3406
2020,7,22,14.26,16.74,74.12,154.45,77.98,1.61,33.34595,-109.2972,3406
2020,7,23,14.82,16.78,79.19,153.53,71.2,1.55,33.34595,-109.2972,3406
2020,8,2,14.66,21.56,47.44,154.03,119.52,2.64,32.01249,-109.2547,3418
2020,8,3,15.5,21.69,51.19,152.73,145.18,2.84,32.01249,-109.2547,3418
2020,8,4,14.08,21.21,46.0,151.74,147.65,2.8,32.01249,-109.2547,3418
2020,8,5,11.47,19.98,37.62,150.22,122.78,2.35,32.01249,-109.2547,3418
2020,7,24,9.05,14.44,54.88,157.0,146.07,2.65,37.3856,-113.3526,3424
2020,7,25,6.12,13.94,40.88,157.61,156.41,2.96,37.3856,-113.3526,3424
2020,7,26,3.04,13.27,30.44,156.27,140.91,2.69,37.3856,-113.3526,3424
2020,7,27,6.93,14.88,38.94,155.81,137.38,2.68,37.3856,-113.3526,3424
2020,7,28,2.6,13.06,27.38,156.03,156.27,2.98,37.3856,-113.3526,3424
2020,7,21,2.67,14.02,25.38,158.85,130.73,2.62,38.73845,-108.4603,3438
2020,7,22,10.08,14.58,56.94,155.65,70.78,1.38,38.73845,-108.4603,3438
2020,6,3,5.98,20.05,20.38,160.64,161.0,2.98,33.58128,-111.676,3451
2020,6,4,5.45,20.33,16.56,161.02,154.8,2.95,33.58128,-111.676,3451
2020,6,5,2.81,17.83,15.75,158.38,95.34,1.91,33.58128,-111.676,3451
2020,6,6,7.25,17.29,30.31,164.31,164.79,3.05,33.58128,-111.676,3451
2020,6,7,2.41,14.76,23.56,164.94,164.6,2.88,33.58128,-111.676,3451
2020,6,8,-7.95,8.55,12.44,164.16,159.03,-999.0,33.58128,-111.676,3451
2020,6,9,-8.24,8.77,10.81,165.68,162.99,2.72,33.58128,-111.676,3451
2020,6,10,-7.71,11.16,9.19,165.41,164.37,2.91,33.58128,-111.676,3451
2020,6,11,-6.89,12.87,7.88,162.3,158.89,2.81,33.58128,-111.676,3451
2020,6,12,-0.67,16.14,12.69,161.51,161.91,2.94,33.58128,-111.676,3451
2020,6,13,-6.19,12.74,8.44,161.26,153.2,2.81,33.58128,-111.676,3451
2020,6,14,-5.71,12.3,10.19,163.16,163.09,-999.0,33.58128,-111.676,3451
2020,6,15,-2.72,14.21,12.06,164.03,159.67,2.76,33.58128,-111.676,3451
2020,6,16,-2.88,14.22,11.69,163.63,163.76,2.74,33.58128,-111.676,3451
2020,6,17,1.51,15.95,16.81,165.04,163.09,2.77,33.58128,-111.676,3451
2020,6,18,-0.85,14.78,14.75,164.45,165.37,2.9,33.58128,-111.676,3451
2020,6,19,-2.6,14.08,13.19,164.76,165.44,2.88,33.58128,-111.676,3451
2020,6,20,-2.06,14.9,12.56,162.59,163.27,2.76,33.58128,-111.676,3451
2020,8,14,-3.57,6.85,28.94,142.62,138.39,2.68,39.8514,-106.0775,3452
2020,8,15,-3.13,7.19,28.5,143.05,140.5,2.61,39.8514,-106.0775,3452
2020,8,16,-2.11,7.79,33.56,141.2,136.15,2.48,39.8514,-106.0775,3452
2020,8,17,2.88,10.3,45.38,134.45,123.75,2.27,39.8514,-106.0775,3452
2020,8,18,1.94,10.4,36.94,137.98,120.8,2.3,39.8514,-106.0775,3452
2020,8,19,4.86,11.46,48.31,137.55,111.73,2.21,39.8514,-106.0775,3452
2020,8,20,4.35,11.38,45.62,133.05,99.52,1.85,39.8514,-106.0775,3452
2020,8,21,1.51,9.69,40.81,126.01,120.26,2.1,39.8514,-106.0775,3452
2020,8,22,-2.92,7.97,25.62,114.03,105.42,1.72,39.8514,-106.0775,3452
2020,8,23,1.22,9.59,35.69,112.55,81.88,1.43,39.8514,-106.0775,3452
2020,8,24,4.2,11.44,43.81,112.59,82.5,1.46,39.8514,-106.0775,3452
2020,8,25,5.49,12.4,47.12,123.14,98.26,1.8,39.8514,-106.0775,3452
2020,8,26,6.35,12.08,53.12,127.52,90.22,1.75,39.8514,-106.0775,3452
2020,8,27,4.34,11.44,44.38,134.12,115.09,2.3,39.8514,-106.0775,3452
2020,8,28,3.73,10.07,47.12,128.23,55.18,1.15,39.8514,-106.0775,3452
2020,8,29,6.29,9.02,71.12,129.28,65.92,1.26,39.8514,-106.0775,3452
2020,8,30,1.56,7.91,50.12,131.85,97.91,1.82,39.8514,-106.0775,3452
2020,8,31,1.18,6.51,57.06,129.65,95.69,1.77,39.8514,-106.0775,3452
2020,9,1,-0.83,4.59,55.38,130.49,119.71,1.95,39.8514,-106.0775,3452
2020,9,2,-3.6,5.04,33.12,132.57,133.3,2.14,39.8514,-106.0775,3452
2020,9,3,-3.14,5.9,32.81,132.09,132.57,2.17,39.8514,-106.0775,3452
2020,9,4,-2.25,7.19,31.88,130.55,129.02,2.16,39.8514,-106.0775,3452
2020,9,5,-1.64,7.87,33.25,129.49,125.72,2.16,39.8514,-106.0775,3452
2020,9,6,-3.59,7.28,24.31,125.09,120.94,2.05,39.8514,-106.0775,3452
2020,9,7,-5.88,4.15,28.25,110.84,98.05,1.64,39.8514,-106.0775,3452
2020,9,8,-6.6,-3.74,65.62,81.31,26.66,0.43,39.8514,-106.0775,3452
2020,9,9,-5.34,-2.13,64.94,114.11,75.79,1.27,39.8514,-106.0775,3452
2020,9,10,-1.67,0.43,77.62,116.0,62.99,1.09,39.8514,-106.0775,3452
2020,9,11,-2.65,0.64,67.19,118.41,77.74,1.36,39.8514,-106.0775,3452
2020,9,12,-4.76,2.17,43.5,123.48,120.52,1.97,39.8514,-106.0775,3452
2020,9,13,-4.91,3.27,39.81,122.18,117.96,1.98,39.8514,-106.0775,3452
2020,9,14,-4.19,4.55,33.06,119.81,107.8,1.83,39.8514,-106.0775,3452
2020,9,15,-6.22,3.52,28.25,113.51,108.59,1.78,39.8514,-106.0775,3452
2020,9,16,-4.65,3.48,35.81,100.82,95.41,1.45,39.8514,-106.0775,3452
2020,9,17,-5.06,3.49,35.31,96.88,92.41,1.45,39.8514,-106.0775,3452
2020,9,18,-4.1,3.9,37.62,96.04,83.8,1.46,39.8514,-106.0775,3452
2020,9,19,-0.4,6.11,42.94,106.84,74.46,1.34,39.8514,-106.0775,3452
2020,9,20,0.61,6.45,48.69,111.59,79.62,1.4,39.8514,-106.0775,3452
2020,9,21,0.29,6.58,46.38,109.85,91.55,1.51,39.8514,-106.0775,3452
2020,9,22,1.71,6.84,58.75,107.85,81.55,1.38,39.8514,-106.0775,3452
2020,9,23,0.31,6.23,51.06,107.25,98.51,1.59,39.8514,-106.0775,3452
2020,9,24,-2.53,5.34,37.31,109.02,105.16,1.68,39.8514,-106.0775,3452
2020,9,25,-3.32,4.58,36.94,108.68,103.58,1.67,39.8514,-106.0775,3452
2020,9,26,-1.81,4.77,46.06,106.23,94.9,1.52,39.8514,-106.0775,3452
2020,9,27,-3.7,0.44,60.44,107.33,92.67,1.45,39.8514,-106.0775,3452
2020,9,28,-12.49,-5.35,35.75,108.37,105.96,1.54,39.8514,-106.0775,3452
2020,9,29,-8.87,-0.17,29.12,106.86,107.19,1.5,39.8514,-106.0775,3452
2020,9,30,-7.92,0.76,31.31,105.28,104.21,-999.0,39.8514,-106.0775,3452
2020,10,1,-8.47,-0.06,30.56,103.52,103.45,1.41,39.8514,-106.0775,3452
2020,10,2,-7.36,0.59,33.12,98.02,76.19,1.2,39.8514,-106.0775,3452
2020,10,3,-5.55,1.26,38.81,97.05,97.3,1.3,39.8514,-106.0775,3452
2020,10,4,-3.6,2.74,43.62,98.64,99.12,1.34,39.8514,-106.0775,3452
2020,10,5,-8.06,0.51,31.62,92.09,91.94,1.25,39.8514,-106.0775,3452
2020,10,6,-9.41,1.01,24.31,93.84,94.07,1.31,39.8514,-106.0775,3452
2020,10,7,-11.61,0.38,19.75,93.63,93.41,1.38,39.8514,-106.0775,3452
2020,10,8,-11.2,-0.29,22.12,94.9,94.14,1.37,39.8514,-106.0775,3452
2020,10,9,-5.57,3.31,29.38,95.34,92.04,1.44,39.8514,-106.0775,3452
2020,10,10,-2.97,3.79,40.5,95.61,90.8,1.45,39.8514,-106.0775,3452
2020,10,11,-6.67,-1.89,50.0,90.77,30.68,0.55,39.8514,-106.0775,3452
2020,10,12,-9.98,-3.43,41.5,94.98,93.36,1.34,39.8514,-106.0775,3452
2020,10,13,-9.22,-1.35,33.94,93.61,93.44,1.32,39.8514,-106.0775,3452
2020,10,14,-6.56,0.39,37.06,92.71,91.31,1.3,39.8514,-106.0775,3452
2020,10,15,-13.26,-7.52,41.75,91.98,84.3,1.32,39.8514,-106.0775,3452
2020,10,16,-10.6,-4.4,40.38,91.12,87.23,1.29,39.8514,-106.0775,3452
2020,10,17,-4.32,0.28,53.19,89.88,73.99,1.07,39.8514,-106.0775,3452
2020,10,18,-3.05,0.32,66.12,88.23,81.2,1.04,39.8514,-106.0775,3452
2020,10,19,-5.33,-0.34,54.06,86.99,71.95,0.96,39.8514,-106.0775,3452
2020,10,20,-3.78,0.12,59.94,86.24,78.15,0.98,39.8514,-106.0775,3452
2020,10,21,-6.84,-0.58,44.56,85.13,84.26,1.02,39.8514,-106.0775,3452
2020,10,22,-6.88,-1.49,46.56,81.66,81.45,0.98,39.8514,-106.0775,3452
2020,10,23,-12.44,-6.99,48.19,81.3,66.09,0.88,39.8514,-106.0775,3452
2020,10,24,-6.62,-2.02,55.88,79.48,60.02,0.84,39.8514,-106.0775,3452
2020,10,25,-6.23,-5.31,90.75,78.79,21.98,0.34,39.8514,-106.0775,3452
2020,10,26,-14.22,-12.69,80.44,80.51,45.93,0.63,39.8514,-106.0775,3452
